FECHA;NDSEM;NSEM;NMES;ANNO;LABOR;TEMP_MAX;HUMR_MED;PRES_MAX;VELV_MAX;VELV_MED;RAFV_MAX;PREC_TOT;NO2_MAX;SO2_MAX;O3_MAX;NOX_MAX;C6H6_ALC;C7H8_ALC;XIL_ALC;PM10_MAX;CO_MAX;AMARA;AMA_N;OLEAC;OLE_N;POACE;POA_N;QUERC;QUE_N;TOTAL;TOT_N
02/09/2017;6;36;9;2017;F;28.10;73.00;1020.00;16.00;5.00;28.00;0.84;18.00;7.00;86.00;25.00;0.20;0.70;0.20;27.00;0.60;17;1;0;0;0;0;0;0;21;0
03/09/2017;7;36;9;2017;F;32.20;70.00;1019.00;13.00;3.00;24.00;0.00;29.00;6.00;69.00;38.00;0.50;1.80;3.30;36.00;0.70;35;2;0;0;0;0;0;0;42;0
04/09/2017;1;37;9;2017;L;33.90;69.00;1017.00;23.00;5.00;36.00;0.00;31.00;7.00;82.00;48.00;0.40;2.80;15.00;34.00;0.70;43;2;0;0;1;0;1;0;53;0
05/09/2017;2;37;9;2017;L;32.50;70.00;1020.00;16.00;4.00;26.00;0.00;28.00;7.00;80.00;43.00;0.50;4.50;1.50;26.00;0.70;35;2;0;0;0;0;0;0;45;0
06/09/2017;3;37;9;2017;L;31.70;67.00;1020.00;19.00;4.00;39.00;0.00;40.00;8.00;66.00;70.00;0.90;4.80;2.10;30.00;0.70;34;2;0;0;1;0;0;0;41;0
07/09/2017;4;37;9;2017;L;29.20;74.00;1017.00;16.00;4.00;28.00;0.10;28.00;6.00;57.00;47.00;0.80;3.50;1.20;22.00;0.70;25;2;0;0;1;0;0;0;30;0
08/09/2017;5;37;9;2017;L;30.30;74.00;1014.00;18.00;4.00;32.00;0.00;32.00;4.00;56.00;53.00;0.80;6.60;1.30;34.00;0.70;21;2;0;0;2;0;0;0;32;0
09/09/2017;6;37;9;2017;F;30.90;63.00;1009.00;16.00;4.00;30.00;0.00;35.00;5.00;60.00;49.00;0.80;4.10;1.00;39.00;0.70;68;2;0;0;1;0;0;0;94;0
10/09/2017;7;37;9;2017;F;29.10;40.00;1012.00;26.00;8.00;50.00;0.00;24.00;5.00;77.00;33.00;0.50;1.40;0.40;21.00;0.60;46;2;0;0;3;0;0;0;63;0
11/09/2017;1;38;9;2017;L;33.60;37.00;1012.00;22.00;6.00;35.00;0.00;48.00;4.00;70.00;76.00;1.10;2.80;0.40;39.00;0.70;68;2;0;0;0;0;0;0;79;0
12/09/2017;2;38;9;2017;F;29.30;50.00;1019.00;22.00;6.00;35.00;0.00;33.00;5.00;59.00;55.00;1.30;5.80;3.10;36.00;0.70;17;1;0;0;0;0;0;0;17;0
13/09/2017;3;38;9;2017;L;30.40;62.00;1022.00;18.00;5.00;30.00;0.00;29.00;7.00;64.00;52.00;0.90;3.60;7.40;28.00;0.70;23;2;0;0;0;0;0;0;26;0
14/09/2017;4;38;9;2017;L;36.40;58.00;1019.00;19.00;4.00;37.00;0.00;42.00;5.00;62.00;69.00;0.70;4.60;1.50;38.00;0.70;26;2;0;0;0;0;0;0;31;0
15/09/2017;5;38;9;2017;L;28.50;79.00;1011.00;23.00;5.00;47.00;0.00;21.00;5.00;81.00;29.00;0.50;3.40;0.70;35.00;0.60;18;1;0;0;2;0;0;0;26;0
27/09/2017;3;40;9;2017;L;27.10;74.00;1021.00;14.00;4.00;24.00;0.00;26.00;7.00;83.00;36.00;0.70;6.30;1.30;26.00;0.60;2;0;0;0;0;0;0;0;9;0
28/09/2017;4;40;9;2017;L;26.70;72.00;1023.00;16.00;4.00;40.00;0.00;35.00;5.00;67.00;58.00;0.60;5.30;2.90;33.00;0.60;2;0;0;0;1;0;0;0;7;0
29/09/2017;5;40;9;2017;L;27.10;69.00;1022.00;13.00;3.00;24.00;0.00;37.00;5.00;71.00;58.00;0.70;5.80;2.90;19.00;0.60;5;0;0;0;2;0;0;0;24;0
30/09/2017;6;40;9;2017;F;28.30;69.00;1020.00;16.00;4.00;26.00;0.00;38.00;5.00;64.00;53.00;0.80;3.80;0.90;33.00;0.60;5;0;0;0;2;0;0;0;24;0
01/10/2017;7;40;10;2017;F;26.90;73.00;1021.00;14.00;4.00;28.00;0.00;23.00;9.00;77.00;32.00;0.70;3.30;0.80;31.00;0.50;4;0;0;0;0;0;0;0;22;0
02/10/2017;1;41;10;2017;L;27.20;70.00;1022.00;16.00;4.00;28.00;0.00;33.00;11.00;63.00;53.00;0.50;3.30;1.00;23.00;0.60;3;0;0;0;1;0;0;0;29;0
03/10/2017;2;41;10;2017;L;28.10;70.00;1022.00;19.00;4.00;31.00;0.00;33.00;8.00;58.00;51.00;0.50;7.20;1.20;26.00;0.50;4;0;0;0;0;0;0;0;68;0
04/10/2017;3;41;10;2017;L;27.40;73.00;1023.00;16.00;4.00;31.00;0.00;32.00;8.00;46.00;53.00;0.50;4.60;2.40;32.00;0.60;2;0;0;0;1;0;0;0;59;0
05/10/2017;4;41;10;2017;L;21.20;82.00;1023.00;6.00;2.00;10.00;0.00;42.00;6.00;42.00;72.00;0.60;6.00;1.80;21.00;0.60;1;0;0;0;2;0;0;0;36;0
06/10/2017;5;41;10;2017;L;28.60;70.00;1022.00;21.00;5.00;35.00;0.00;37.00;9.00;44.00;64.00;1.20;12.00;1.90;43.00;0.60;2;0;0;0;0;0;0;0;39;0
07/10/2017;6;41;10;2017;F;26.60;76.00;1021.00;16.00;4.00;28.00;0.00;27.00;7.00;44.00;43.00;0.70;6.60;1.80;42.00;0.50;4;0;0;0;2;0;0;0;77;0
08/10/2017;7;41;10;2017;F;26.80;74.00;1021.00;16.00;4.00;28.00;0.00;23.00;8.00;60.00;31.00;0.70;4.20;0.70;31.00;0.50;2;0;0;0;1;0;0;0;61;0
09/10/2017;1;42;10;2017;L;27.20;72.00;1019.00;19.00;4.00;37.00;0.00;34.00;7.00;47.00;57.00;1.00;7.20;1.10;36.00;0.60;2;0;0;0;4;0;0;0;63;0
10/10/2017;2;42;10;2017;L;27.70;76.00;1020.00;16.00;4.00;28.00;0.00;35.00;4.00;48.00;55.00;0.80;5.20;3.00;43.00;0.60;4;0;0;0;8;0;0;0;58;0
11/10/2017;3;42;10;2017;L;28.10;75.00;1022.00;15.00;4.00;26.00;0.00;38.00;6.00;55.00;58.00;1.00;6.20;3.60;40.00;0.60;3;0;0;0;9;0;0;0;46;0
12/10/2017;4;42;10;2017;F;29.40;73.00;1025.00;14.00;4.00;26.00;0.00;27.00;5.00;58.00;39.00;1.10;10.90;1.70;40.00;0.50;2;0;0;0;7;0;0;0;41;0
13/10/2017;5;42;10;2017;L;30.90;69.00;1025.00;19.00;4.00;31.00;0.00;36.00;5.00;61.00;53.00;0.90;6.40;1.60;43.00;0.60;2;0;0;0;4;0;0;0;50;0
14/10/2017;6;42;10;2017;F;27.30;76.00;1025.00;19.00;4.00;34.00;0.00;25.00;6.00;73.00;35.00;1.00;3.90;1.90;32.00;0.60;2;0;0;0;5;0;0;0;33;0
15/10/2017;7;42;10;2017;F;26.00;76.00;1026.00;16.00;4.00;30.00;0.00;19.00;4.00;66.00;26.00;0.40;1.70;0.90;24.00;0.50;3;0;0;0;5;0;0;0;31;0
16/10/2017;1;43;10;2017;L;25.60;72.00;1025.00;13.00;4.00;27.00;0.00;30.00;5.00;57.00;52.00;0.60;4.10;2.20;33.00;0.60;2;0;0;0;5;0;0;0;40;0
17/10/2017;2;43;10;2017;L;26.20;73.00;1023.00;14.00;4.00;28.00;0.00;34.00;7.00;57.00;55.00;0.70;5.50;1.70;43.00;0.60;2;0;0;0;2;0;0;0;26;0
18/10/2017;3;43;10;2017;L;23.90;83.00;1017.00;17.00;3.00;50.00;0.81;56.00;5.00;42.00;87.00;0.70;13.00;2.00;36.00;0.60;2;0;0;0;1;0;0;0;31;0
19/10/2017;4;43;10;2017;L;23.30;60.00;1013.00;19.00;6.00;38.00;0.18;48.00;6.00;46.00;77.00;0.40;7.80;2.40;13.00;0.50;1;0;0;0;2;0;0;0;21;0
20/10/2017;5;43;10;2017;L;27.30;50.00;1020.00;23.00;6.00;41.00;0.00;47.00;8.00;59.00;76.00;0.50;6.40;0.80;19.00;0.50;2;0;0;0;2;0;0;0;25;0
21/10/2017;6;43;10;2017;F;28.60;60.00;1022.00;13.00;4.00;23.00;11.51;43.00;6.00;43.00;72.00;0.70;10.00;1.40;31.00;0.50;2;0;0;0;2;0;0;0;37;0
22/10/2017;7;43;10;2017;F;24.40;65.00;1023.00;15.00;4.00;28.00;46.02;30.00;4.00;50.00;46.00;0.60;5.00;0.80;28.00;0.50;2;0;0;0;1;0;0;0;48;0
23/10/2017;1;44;10;2017;L;24.40;74.00;1024.00;13.00;3.00;24.00;0.00;46.00;7.00;46.00;81.00;0.70;5.10;1.30;32.00;0.60;1;0;0;0;1;0;0;0;66;0
24/10/2017;2;44;10;2017;L;26.60;70.00;1024.00;13.00;3.00;21.00;0.00;51.00;7.00;47.00;99.00;0.70;8.30;3.20;35.00;0.60;2;0;0;0;3;0;0;0;145;1
25/10/2017;3;44;10;2017;L;27.70;66.00;1024.00;14.00;4.00;24.00;0.00;55.00;9.00;30.00;109.00;1.20;14.80;4.30;37.00;0.60;0;0;0;0;1;0;0;0;169;1
26/10/2017;4;44;10;2017;L;27.40;63.00;1026.00;14.00;3.00;24.00;0.00;55.00;7.00;32.00;109.00;1.60;21.00;5.50;32.00;0.60;2;0;0;0;0;0;0;0;197;1
27/10/2017;5;44;10;2017;L;31.10;54.00;1026.00;10.00;3.00;17.00;0.00;64.00;4.00;41.00;126.00;1.20;17.10;4.40;35.00;0.60;0;0;0;0;0;0;0;0;123;0
28/10/2017;6;44;10;2017;F;24.50;71.00;1024.00;14.00;4.00;24.00;0.00;45.00;10.00;47.00;69.00;0.90;12.60;3.70;48.00;0.60;2;0;0;0;0;0;0;0;242;1
29/10/2017;7;44;10;2017;F;24.80;71.00;1022.00;13.00;3.00;23.00;7.29;46.00;4.00;53.00;67.00;0.50;25.30;1.10;34.00;0.50;0;0;0;0;1;0;0;0;206;1
30/10/2017;1;45;10;2017;L;24.20;73.00;1017.00;14.00;4.00;24.00;0.00;44.00;6.00;49.00;75.00;0.80;8.50;2.20;36.00;0.60;1;0;0;0;1;0;0;0;234;1
31/10/2017;2;45;10;2017;L;22.60;77.00;1021.00;12.00;3.00;21.00;0.00;51.00;8.00;38.00;84.00;0.74;13.11;2.08;39.00;0.60;1;0;0;0;0;0;0;0;178;1
01/11/2017;3;45;11;2017;F;22.70;83.00;1022.00;14.00;3.00;24.00;4.09;33.00;7.00;43.00;51.00;0.73;13.18;2.01;22.00;0.50;0;0;0;0;0;0;0;0;309;2
02/11/2017;4;45;11;2017;L;22.80;79.00;1020.00;14.00;3.00;92.00;2.31;34.00;8.00;35.00;61.00;0.74;12.69;2.04;27.00;0.60;0;0;0;0;0;0;0;0;311;2
03/11/2017;5;45;11;2017;L;21.60;81.00;1016.00;8.00;3.00;17.00;0.00;40.00;3.00;27.00;72.00;0.73;12.86;2.04;37.00;0.60;0;0;0;0;0;0;0;0;203;1
04/11/2017;6;45;11;2017;F;23.30;70.00;1013.00;14.00;4.00;27.00;0.03;28.00;4.00;44.00;53.00;0.73;12.85;2.04;38.00;0.60;1;0;0;0;0;0;0;0;555;4
05/11/2017;7;45;11;2017;F;23.20;50.00;1020.00;24.00;7.00;45.00;0.00;20.00;13.00;67.00;33.00;0.73;12.83;2.04;10.00;0.50;2;0;0;0;0;0;0;0;439;3
06/11/2017;1;46;11;2017;L;19.60;39.00;1021.00;26.00;9.00;48.00;0.00;28.00;9.00;60.00;48.00;0.73;12.84;2.04;12.00;0.50;2;0;0;0;1;0;0;0;142;1
07/11/2017;2;46;11;2017;L;17.20;37.00;1019.00;23.00;9.00;87.00;10.39;35.00;9.00;57.00;67.00;0.40;2.70;2.70;23.00;0.50;1;0;0;0;1;0;0;0;37;0
08/11/2017;3;46;11;2017;L;22.10;53.00;1020.00;14.00;4.00;26.00;0.00;38.00;4.00;44.00;66.00;1.10;14.80;3.40;30.00;0.60;0;0;0;0;0;0;0;0;76;0
09/11/2017;4;46;11;2017;L;18.40;39.00;1023.00;23.00;6.00;43.00;0.00;29.00;8.00;56.00;53.00;0.50;3.40;2.60;18.00;0.50;2;0;0;0;0;0;0;0;109;0
10/11/2017;5;46;11;2017;L;19.30;42.00;1025.00;16.00;5.00;32.00;0.00;39.00;4.00;45.00;81.00;0.80;10.80;1.30;30.00;0.60;0;0;0;0;0;0;0;0;62;0
11/11/2017;6;46;11;2017;F;22.10;48.00;1024.00;19.00;5.00;34.00;0.00;35.00;5.00;43.00;62.00;1.00;17.30;0.80;27.00;0.60;1;0;0;0;0;0;0;0;58;0
12/11/2017;7;46;11;2017;F;25.30;46.00;1021.00;21.00;5.00;40.00;0.00;30.00;6.00;41.00;53.00;0.80;9.10;1.60;33.00;0.60;0;0;0;0;0;0;0;0;81;0
13/11/2017;1;47;11;2017;L;20.70;33.00;1016.00;30.00;9.00;55.00;0.00;28.00;13.00;78.00;41.00;0.30;2.60;2.30;33.00;0.50;7;0;0;0;0;0;0;0;132;1
14/11/2017;2;47;11;2017;L;17.80;38.00;1020.00;15.00;4.00;31.00;0.00;44.00;5.00;52.00;86.00;0.90;8.50;2.60;37.00;0.60;1;0;0;0;0;0;0;0;56;0
15/11/2017;3;47;11;2017;L;20.00;54.00;1021.00;10.00;3.00;15.00;0.00;56.00;12.00;41.00;112.00;1.30;11.10;4.80;49.00;0.60;0;0;0;0;0;0;0;0;5;0
16/11/2017;4;47;11;2017;L;20.20;62.00;1020.00;16.00;4.00;32.00;0.00;57.00;6.00;31.00;113.00;1.50;34.90;4.70;50.00;0.70;0;0;0;0;0;0;0;0;13;0
17/11/2017;5;47;11;2017;L;19.80;74.00;1020.00;11.00;3.00;18.00;0.00;56.00;6.00;32.00;110.00;1.70;26.00;3.80;50.00;0.70;2;0;0;0;0;0;0;0;20;0
18/11/2017;6;47;11;2017;F;20.70;70.00;1020.00;12.00;4.00;21.00;0.00;54.00;6.00;36.00;108.00;3.20;69.30;4.10;58.00;0.70;1;0;0;0;0;0;0;0;14;0
19/11/2017;7;47;11;2017;F;20.20;77.00;1022.00;10.00;3.00;18.00;0.00;46.00;3.00;37.00;89.00;1.60;22.60;1.60;59.00;0.80;0;0;0;0;0;0;0;0;16;0
20/11/2017;1;48;11;2017;L;21.80;71.00;1023.00;10.00;3.00;15.00;0.00;59.00;9.00;24.00;152.00;1.80;19.80;3.10;56.00;0.90;1;0;0;0;0;0;0;0;17;0
21/11/2017;2;48;11;2017;L;23.70;65.00;1022.00;8.00;3.00;17.00;0.00;59.00;6.00;24.00;130.00;3.00;29.60;4.30;55.00;0.70;0;0;0;0;0;0;0;0;16;0
22/11/2017;3;48;11;2017;L;20.80;63.00;1018.00;11.00;3.00;17.00;0.00;61.00;8.00;21.00;145.00;2.60;25.60;9.40;57.00;0.80;1;0;0;0;0;0;0;0;20;0
23/11/2017;4;48;11;2017;L;24.30;54.00;1020.00;10.00;4.00;19.00;0.00;68.00;7.00;22.00;157.00;2.50;25.80;8.60;57.00;0.80;0;0;0;0;0;0;0;0;20;0
24/11/2017;5;48;11;2017;L;24.20;48.00;1021.00;11.00;4.00;21.00;0.00;69.00;8.00;17.00;167.00;3.10;25.60;6.70;63.00;0.80;0;0;0;0;0;0;0;0;11;0
25/11/2017;6;48;11;2017;F;17.30;55.00;1020.00;11.00;4.00;18.00;0.00;66.00;8.00;7.00;166.00;4.30;29.30;10.60;110.00;1.10;0;0;0;0;0;0;0;0;28;0
26/11/2017;7;48;11;2017;F;19.20;67.00;1028.00;13.00;3.00;24.00;0.00;39.00;5.00;37.00;98.00;2.30;10.60;4.00;57.00;0.90;0;0;0;0;0;0;0;0;72;0
27/11/2017;1;49;11;2017;L;17.40;71.00;1029.00;10.00;3.00;19.00;0.00;50.00;8.00;31.00;97.00;1.70;12.90;5.10;34.00;0.70;0;0;0;0;0;0;0;0;44;0
28/11/2017;2;49;11;2017;L;16.40;81.00;1023.00;8.00;2.00;13.00;0.00;60.00;6.00;12.00;162.00;2.60;22.90;7.60;74.00;0.90;2;0;0;0;0;0;0;0;30;0
29/11/2017;3;49;11;2017;L;15.90;89.00;1009.00;13.00;3.00;23.00;0.38;45.00;3.00;18.00;129.00;2.70;22.10;9.90;56.00;0.90;0;0;0;0;0;0;0;0;53;0
30/11/2017;4;49;11;2017;L;14.60;64.00;1018.00;14.00;4.00;30.00;0.08;45.00;7.00;37.00;104.00;0.80;3.20;1.80;22.00;0.60;0;0;0;0;0;0;0;0;27;0
01/12/2017;5;49;12;2017;L;16.00;46.00;1019.00;32.00;8.00;56.00;0.00;45.00;12.00;53.00;87.00;1.10;5.40;0.30;15.00;0.50;1;0;0;0;0;0;0;0;33;0
02/12/2017;6;49;12;2017;F;12.70;39.00;1021.00;32.00;9.00;63.00;0.00;35.00;10.00;71.00;53.00;0.40;1.40;0.30;12.00;0.50;2;0;0;0;0;0;0;0;15;0
03/12/2017;7;49;12;2017;F;13.70;37.00;1029.00;24.00;6.00;45.00;0.00;38.00;7.00;57.00;69.00;1.00;3.90;0.40;24.00;0.60;1;0;0;0;0;0;0;0;8;0
04/12/2017;1;50;12;2017;L;13.80;43.00;1035.00;11.00;3.00;23.00;0.00;65.00;7.00;38.00;190.00;1.50;18.30;2.40;49.00;0.90;0;0;0;0;0;0;0;0;7;0
05/12/2017;2;50;12;2017;L;15.30;58.00;1036.00;10.00;3.00;16.00;0.00;69.00;8.00;22.00;206.00;2.40;39.20;5.20;77.00;1.00;0;0;0;0;0;0;0;0;8;0
06/12/2017;3;50;12;2017;F;15.40;69.00;1034.00;10.00;4.00;17.00;0.00;55.00;6.00;27.00;120.00;3.60;22.60;5.70;71.00;1.00;0;0;0;0;0;0;0;0;6;0
07/12/2017;4;50;12;2017;L;16.10;74.00;1032.00;9.00;4.00;16.00;0.00;64.00;8.00;21.00;173.00;3.20;17.50;4.80;71.00;1.00;1;0;0;0;0;0;0;0;17;0
08/12/2017;5;50;12;2017;F;21.40;55.00;1028.00;14.00;5.00;28.00;0.00;51.00;4.00;33.00;96.00;2.70;13.30;2.30;45.00;0.70;1;0;0;0;0;0;0;0;29;0
13/12/2017;3;51;12;2017;L;16.20;49.00;1028.00;11.00;4.00;21.00;0.00;64.00;6.00;34.00;161.00;2.60;36.20;0.70;39.00;0.70;0;0;0;0;0;0;0;0;15;0
14/12/2017;4;51;12;2017;L;19.40;52.00;1024.00;13.00;5.00;26.00;0.00;64.00;8.00;20.00;150.00;2.69;28.61;1.51;39.00;0.70;0;0;0;0;0;0;0;0;16;0
15/12/2017;5;51;12;2017;L;21.70;63.00;1014.00;19.00;4.00;45.00;0.03;58.00;4.00;32.00;147.00;2.67;28.97;1.39;27.00;0.60;0;0;0;0;0;0;0;0;22;0
16/12/2017;6;51;12;2017;F;15.20;49.00;1023.00;22.00;7.00;41.00;217.68;42.00;11.00;56.00;77.00;0.60;1.50;0.20;23.00;0.60;0;0;0;0;0;0;0;0;22;0
17/12/2017;7;51;12;2017;F;13.90;47.00;1031.00;14.00;5.00;26.00;0.00;50.00;7.00;49.00;94.00;0.60;1.70;0.20;30.00;0.70;0;0;0;0;0;0;0;0;13;0
18/12/2017;1;52;12;2017;L;14.20;54.00;1031.00;13.00;4.00;28.00;0.00;57.00;5.00;32.00;145.00;1.20;5.10;1.30;47.00;0.80;1;0;0;0;0;0;0;0;18;0
19/12/2017;2;52;12;2017;L;16.10;52.00;1031.00;23.00;5.00;43.00;0.00;38.00;4.00;52.00;65.00;0.60;1.70;1.60;18.00;0.50;1;0;0;0;0;0;0;0;19;0
20/12/2017;3;52;12;2017;L;15.90;59.00;1032.00;10.00;3.00;17.00;0.00;68.00;6.00;29.00;163.00;2.90;13.60;6.90;55.00;0.80;0;0;0;0;0;0;0;0;25;0
21/12/2017;4;52;12;2017;L;16.90;61.00;1036.00;11.00;4.00;22.00;0.00;59.00;8.00;28.00;132.00;1.80;7.50;2.70;45.00;0.70;0;0;0;0;0;0;0;0;15;0
22/12/2017;5;52;12;2017;L;21.30;64.00;1036.00;18.00;4.00;35.00;0.00;57.00;5.00;18.00;135.00;1.90;10.20;2.60;42.00;0.70;0;0;0;0;0;0;0;0;40;0
23/12/2017;6;52;12;2017;F;17.20;71.00;1034.00;10.00;3.00;15.00;0.00;61.00;6.00;12.00;139.00;2.60;13.80;5.30;66.00;0.90;0;0;0;0;0;0;0;0;12;0
24/12/2017;7;52;12;2017;F;15.20;81.00;1034.00;8.00;3.00;15.00;0.00;51.00;3.00;16.00;113.00;2.20;7.00;1.90;82.00;1.00;0;0;0;0;0;0;0;0;8;0
25/12/2017;1;53;12;2017;F;17.10;75.00;1028.00;9.00;3.00;15.00;0.00;43.00;5.00;30.00;79.00;1.90;4.50;1.00;44.00;0.80;1;0;0;0;0;0;0;0;20;0
26/12/2017;2;53;12;2017;L;17.50;63.00;1022.00;23.00;4.00;41.00;0.00;62.00;4.00;19.00;142.00;1.40;5.00;1.80;43.00;0.80;1;0;0;0;0;0;0;0;29;0
27/12/2017;3;53;12;2017;L;18.60;45.00;1013.00;26.00;10.00;53.00;0.00;41.00;3.00;65.00;67.00;0.50;0.70;0.20;17.00;0.50;3;0;0;0;0;0;0;0;44;0
28/12/2017;4;53;12;2017;L;22.10;53.00;1014.00;22.00;4.00;43.00;0.00;70.00;6.00;34.00;172.00;1.00;5.20;1.80;40.00;0.70;0;0;0;0;0;0;0;0;25;0
29/12/2017;5;53;12;2017;L;22.80;57.00;1025.00;22.00;5.00;42.00;0.00;59.00;7.00;32.00;135.00;0.70;2.80;0.40;31.00;0.60;0;0;0;0;0;0;0;0;30;0
30/12/2017;6;53;12;2017;F;22.70;60.00;1027.00;16.00;5.00;33.00;0.00;48.00;3.00;28.00;95.00;0.80;3.40;0.60;28.00;0.60;2;0;0;0;0;0;0;0;40;0
31/12/2017;7;53;12;2017;F;18.40;62.00;1026.00;25.00;4.00;46.00;0.00;46.00;7.00;29.00;92.00;1.00;3.00;0.50;44.00;0.70;1;0;0;0;0;0;0;0;28;0
01/01/2018;1;1;1;2018;F;19.60;44.00;1032.00;26.00;6.00;50.00;0.00;37.00;3.00;61.00;57.00;0.70;2.10;0.20;21.00;0.50;1;0;0;0;0;0;0;0;22;0
02/01/2018;2;1;1;2018;L;20.50;45.00;1030.00;24.00;8.00;45.00;0.00;48.00;8.00;48.00;81.00;1.00;4.60;0.60;22.00;0.50;3;0;0;0;0;0;0;0;11;0
03/01/2018;3;1;1;2018;L;22.10;54.00;1030.00;24.00;8.00;39.00;0.00;42.00;5.00;37.00;71.00;1.70;7.20;0.90;16.00;0.40;1;0;0;0;0;0;0;0;10;0
04/01/2018;4;1;1;2018;L;24.10;57.00;1028.00;16.00;6.00;30.00;0.00;38.00;4.00;35.00;71.00;1.40;4.90;1.70;21.00;0.40;1;0;0;0;0;0;0;0;26;0
05/01/2018;5;1;1;2018;L;19.80;60.00;1020.00;12.00;5.00;24.00;0.00;49.00;12.00;28.00;104.00;1.40;4.70;0.60;31.00;0.50;0;0;0;0;0;0;0;0;13;0
06/01/2018;6;1;1;2018;F;15.80;79.00;1006.00;12.00;3.00;26.00;0.00;40.00;9.00;29.00;71.00;1.50;5.70;1.10;36.00;0.60;0;0;0;0;0;0;0;0;16;0
13/01/2018;6;2;1;2018;F;14.00;66.00;1020.00;10.00;3.00;19.00;0.00;58.00;5.00;24.00;122.00;2.40;14.10;1.20;55.00;0.90;0;0;0;0;0;0;0;0;7;0
14/01/2018;7;2;1;2018;F;14.40;65.00;1019.00;12.00;4.00;20.00;0.05;43.00;6.00;53.00;77.00;1.20;3.80;0.40;29.00;0.70;0;0;0;0;0;0;0;0;0;0
15/01/2018;1;3;1;2018;L;13.90;81.00;1028.00;12.00;4.00;20.00;0.63;54.00;7.00;38.00;127.00;1.00;4.90;0.40;27.00;0.70;0;0;0;0;0;0;0;0;5;0
16/01/2018;2;3;1;2018;L;20.20;64.00;1028.00;14.00;6.00;26.00;0.00;55.00;6.00;30.00;111.00;2.20;14.20;1.40;31.00;0.60;0;0;0;0;0;0;0;0;10;0
17/01/2018;3;3;1;2018;L;21.30;55.00;1024.00;23.00;8.00;41.00;0.00;54.00;11.00;38.00;105.00;1.60;10.00;2.60;32.00;0.60;2;0;0;0;0;0;0;0;8;0
18/01/2018;4;3;1;2018;L;16.70;74.00;1025.00;12.00;4.00;20.00;0.00;51.00;8.00;30.00;110.00;2.20;10.80;10.10;50.00;0.70;0;0;0;0;0;0;0;0;10;0
19/01/2018;5;3;1;2018;L;16.20;77.00;1021.00;9.00;4.00;17.00;0.00;69.00;7.00;20.00;175.00;2.10;20.00;3.70;62.00;0.80;0;0;0;0;0;0;0;0;8;0
20/01/2018;6;3;1;2018;F;21.80;50.00;1025.00;18.00;5.00;30.00;0.00;53.00;6.00;37.00;95.00;2.60;13.00;1.80;33.00;0.60;0;0;0;0;0;0;0;0;28;0
21/01/2018;7;3;1;2018;F;22.90;42.00;1025.00;29.00;8.00;50.00;0.00;40.00;5.00;59.00;70.00;0.60;1.70;0.20;20.00;0.60;2;0;0;0;0;0;0;0;31;0
22/01/2018;1;4;1;2018;L;25.30;48.00;1025.00;20.00;6.00;33.00;0.00;56.00;8.00;37.00;112.00;1.10;8.40;2.80;28.00;0.60;1;0;0;0;0;0;0;0;16;0
23/01/2018;2;4;1;2018;L;21.20;52.00;1027.00;16.00;4.00;22.00;0.00;53.00;10.00;35.00;125.00;1.70;12.90;3.80;33.00;0.60;0;0;0;0;0;0;0;0;14;0
24/01/2018;3;4;1;2018;L;19.70;70.00;1028.00;11.00;4.00;21.00;0.00;51.00;4.00;24.00;121.00;3.60;11.60;5.50;44.00;0.60;1;0;0;0;0;0;0;0;15;0
25/01/2018;4;4;1;2018;L;17.40;82.00;1024.00;10.00;3.00;18.00;0.00;50.00;7.00;20.00;118.00;2.50;19.40;7.90;62.00;0.70;0;0;0;0;0;0;0;0;8;0
26/01/2018;5;4;1;2018;L;14.50;52.00;1022.00;36.00;11.00;68.00;0.03;36.00;4.00;58.00;58.00;0.80;2.30;0.40;14.00;0.40;2;0;0;0;0;0;0;0;40;0
27/01/2018;6;4;1;2018;F;14.90;47.00;1026.00;29.00;8.00;52.00;0.20;25.00;4.00;76.00;36.00;0.70;0.10;0.40;8.00;0.40;2;0;0;0;0;0;0;0;18;0
28/01/2018;7;4;1;2018;F;15.60;86.00;1033.00;21.00;6.00;42.00;3.94;23.00;9.00;64.00;34.00;1.00;2.20;0.20;21.00;0.50;0;0;0;0;0;0;0;0;0;0
29/01/2018;1;5;1;2018;L;16.30;80.00;1034.00;17.00;4.00;33.00;0.00;41.00;12.00;47.00;86.00;0.90;2.60;1.90;38.00;0.60;2;0;0;0;0;0;0;0;4;0
30/01/2018;2;5;1;2018;L;14.70;83.00;1031.00;11.00;3.00;18.00;0.00;48.00;8.00;25.00;100.00;1.30;5.70;9.30;42.00;0.70;0;0;0;0;0;0;0;0;4;0
31/01/2018;3;5;1;2018;L;15.60;81.00;1026.00;10.00;4.00;19.00;0.00;47.00;4.00;38.00;73.00;1.10;5.50;5.20;37.00;0.60;1;0;0;0;1;0;0;0;11;0
01/02/2018;4;5;2;2018;L;18.10;76.00;1017.00;14.00;4.00;26.00;0.38;54.00;10.00;33.00;105.00;1.70;14.10;3.30;42.00;0.50;2;0;0;0;1;0;0;0;10;0
02/02/2018;5;5;2;2018;L;11.90;64.00;1014.00;23.00;7.00;43.00;0.69;54.00;16.00;60.00;78.00;0.70;2.30;1.00;7.00;0.40;0;0;0;0;0;0;0;0;0;0
