6;37;9;2014;F;34.70;45.00;1009.00;22.00;3.00;32.00;0.00;21
7;37;9;2014;F;35.40;58.00;1008.00;22.00;3.00;32.00;0.00;8
1;38;9;2014;L;34.20;44.00;1007.00;23.00;5.00;33.00;0.00;14
2;38;9;2014;F;28.10;69.00;1005.00;18.00;2.00;26.00;0.23;8
3;38;9;2014;L;33.20;59.00;1003.00;26.00;3.00;37.00;0.00;8
4;38;9;2014;L;32.60;49.00;1005.00;19.00;3.00;32.00;2.13;4
5;38;9;2014;L;33.00;50.00;1007.00;26.00;3.00;35.00;0.18;5
6;38;9;2014;F;33.60;57.00;1010.00;18.00;2.00;26.00;0.36;2
7;38;9;2014;F;31.90;61.00;1010.00;19.00;3.00;32.00;0.00;2
1;39;9;2014;L;29.90;79.00;1009.00;40.00;3.00;63.00;2.97;4
2;39;9;2014;L;30.90;68.00;1008.00;13.00;2.00;19.00;0.00;2
3;39;9;2014;L;30.20;68.00;1010.00;26.00;3.00;33.00;0.53;2
4;39;9;2014;L;25.80;74.00;1013.00;18.00;2.00;28.00;0.00;2
3;40;10;2014;L;27.10;81.00;1017.00;23.00;3.00;32.00;0.00;1
4;40;10;2014;L;28.00;80.00;1016.00;18.00;3.00;28.00;0.28;2
5;40;10;2014;L;29.60;78.00;1015.00;15.00;2.00;24.00;0.00;0
6;40;10;2014;F;29.90;77.00;1012.00;17.00;2.00;26.00;0.05;3
7;40;10;2014;F;28.60;79.00;1008.00;18.00;2.00;44.00;0.00;2
1;41;10;2014;L;29.60;75.00;1007.00;16.00;2.00;22.00;0.00;4
2;41;10;2014;L;32.10;57.00;1006.00;100.00;3.00;100.00;0.00;0
3;42;10;2014;L;26.00;53.00;1008.00;17.00;3.00;24.00;0.00;0
4;42;10;2014;L;30.90;61.00;1008.00;15.00;3.00;20.00;0.00;1
5;42;10;2014;L;30.20;69.00;1011.00;13.00;2.00;19.00;0.00;2
6;42;10;2014;F;30.70;70.00;1012.00;17.00;3.00;24.00;0.00;2
7;42;10;2014;F;28.60;74.00;1014.00;16.00;2.00;24.00;0.00;1
1;43;10;2014;L;29.50;72.00;1014.00;16.00;2.00;21.00;0.00;2
2;43;10;2014;L;35.20;56.00;1014.00;13.00;2.00;19.00;0.00;1
3;43;10;2014;L;30.50;42.00;1015.00;28.00;5.00;36.00;0.00;1
4;43;10;2014;L;28.60;54.00;1015.00;11.00;2.00;15.00;0.00;2
5;43;10;2014;L;29.20;49.00;1010.00;15.00;3.00;24.00;0.00;3
6;43;10;2014;F;30.20;45.00;1012.00;12.00;2.00;17.00;0.00;2
7;43;10;2014;F;29.90;52.00;1013.00;17.00;3.00;24.00;0.00;2
1;44;10;2014;L;27.10;68.00;1013.00;18.00;3.00;28.00;0.00;0
2;44;10;2014;L;27.00;76.00;1010.00;15.00;2.00;24.00;0.00;0
3;44;10;2014;L;26.90;75.00;1011.00;15.00;2.00;21.00;0.00;3
4;44;10;2014;L;25.90;77.00;1014.00;15.00;2.00;20.00;0.00;0
5;44;10;2014;L;26.10;75.00;1016.00;13.00;2.00;17.00;0.00;0
6;44;11;2014;F;16.90;84.00;1014.00;5.00;1.00;7.00;0.00;1
4;45;11;2014;L;20.70;46.00;1008.00;26.00;4.00;33.00;0.00;0
5;45;11;2014;L;24.80;55.00;1008.00;15.00;3.00;21.00;0.00;0
6;45;11;2014;F;22.40;65.00;1007.00;27.00;3.00;46.00;0.05;0
7;45;11;2014;F;19.60;55.00;1004.00;17.00;3.00;24.00;0.00;1
1;46;11;2014;L;19.90;49.00;1006.00;18.00;3.00;30.00;0.00;0
2;46;11;2014;L;17.10;75.00;1004.00;21.00;2.00;28.00;0.58;0
3;46;11;2014;L;23.90;76.00;1006.00;9.00;1.00;13.00;0.00;2
4;46;11;2014;L;25.00;72.00;1007.00;11.00;2.00;15.00;0.00;2
5;46;11;2014;L;20.90;81.00;1002.00;10.00;2.00;13.00;0.00;2
6;46;11;2014;F;20.40;55.00;1005.00;26.00;4.00;37.00;0.15;0
7;46;11;2014;F;21.40;54.00;1007.00;10.00;2.00;17.00;0.00;0
1;47;11;2014;L;20.10;56.00;1004.00;21.00;3.00;33.00;0.00;1
2;47;11;2014;L;22.50;64.00;1006.00;12.00;2.00;17.00;0.00;1
3;47;11;2014;L;22.90;73.00;1010.00;12.00;2.00;17.00;0.00;3
4;47;11;2014;L;19.60;77.00;1011.00;12.00;2.00;21.00;0.00;2
5;47;11;2014;L;20.90;81.00;1010.00;9.00;2.00;11.00;0.00;1
6;47;11;2014;F;20.30;82.00;1008.00;15.00;2.00;22.00;0.00;2
7;47;11;2014;F;23.00;80.00;1006.00;18.00;3.00;26.00;0.00;2
1;48;11;2014;L;23.30;75.00;1007.00;10.00;2.00;15.00;0.00;0
2;48;11;2014;L;24.50;77.00;1009.00;11.00;2.00;17.00;0.38;2
3;48;11;2014;L;21.10;84.00;1006.00;10.00;2.00;13.00;0.05;2
4;48;11;2014;L;19.50;86.00;1000.00;11.00;2.00;19.00;0.00;1
5;48;11;2014;L;18.10;81.00;986.00;23.00;3.00;34.00;0.30;2
6;48;11;2014;F;20.20;79.00;986.00;17.00;2.00;22.00;0.76;0
7;48;11;2014;F;16.50;80.00;989.00;21.00;4.00;32.00;0.79;0
1;49;12;2014;L;22.00;66.00;993.00;74.00;5.00;74.00;0.20;1
2;49;12;2014;L;18.60;54.00;1001.00;22.00;5.00;32.00;0.00;1
3;49;12;2014;L;19.50;64.00;1001.00;10.00;2.00;17.00;0.00;0
4;49;12;2014;L;16.80;72.00;1006.00;19.00;3.00;32.00;0.81;0
5;49;12;2014;L;17.10;62.00;1013.00;24.00;3.00;34.00;0.00;0
6;49;12;2014;F;15.60;52.00;1014.00;33.00;6.00;53.00;0.00;0
7;49;12;2014;F;14.20;46.00;1018.00;30.00;7.00;41.00;0.00;2
1;50;12;2014;F;17.20;51.00;1019.00;18.00;4.00;32.00;0.00;0
2;50;12;2014;L;15.40;44.00;1019.00;33.00;6.00;47.00;0.00;0
3;50;12;2014;L;16.50;44.00;1023.00;17.00;3.00;24.00;0.00;0
4;50;12;2014;L;20.60;53.00;1019.00;15.00;3.00;21.00;0.00;0
5;50;12;2014;L;18.70;70.00;1017.00;10.00;2.00;13.00;0.00;2
6;50;12;2014;F;18.80;72.00;1008.00;13.00;3.00;17.00;0.00;2
7;50;12;2014;F;13.70;87.00;1004.00;10.00;2.00;17.00;2.08;0
1;51;12;2014;L;13.00;86.00;1008.00;16.00;3.00;26.00;0.66;1
2;51;12;2014;L;17.20;63.00;1009.00;28.00;4.00;37.00;0.00;0
3;51;12;2014;L;18.50;55.00;1014.00;19.00;4.00;30.00;0.00;1
4;51;12;2014;L;21.80;58.00;1019.00;15.00;3.00;20.00;0.00;1
5;51;12;2014;L;21.00;70.00;1020.00;11.00;3.00;17.00;0.00;0
6;51;12;2014;F;20.40;73.00;1022.00;12.00;2.00;17.00;0.00;0
7;51;12;2014;F;19.80;75.00;1023.00;9.00;2.00;13.00;0.00;0
1;52;12;2014;L;18.20;77.00;1024.00;9.00;1.00;11.00;0.00;1
2;52;12;2014;L;16.20;79.00;1031.00;7.00;2.00;13.00;0.00;0
3;52;12;2014;L;19.90;73.00;1029.00;9.00;2.00;13.00;0.00;0
4;52;12;2014;F;17.70;70.00;1031.00;7.00;2.00;10.00;0.00;2
5;52;12;2014;L;18.40;64.00;1031.00;13.00;2.00;19.00;0.00;0
6;52;12;2014;F;19.60;60.00;1028.00;15.00;3.00;24.00;0.00;0
7;52;12;2014;F;17.80;51.00;1019.00;36.00;5.00;50.00;0.00;0
1;53;12;2014;L;12.40;39.00;1033.00;24.00;5.00;36.00;0.00;0
2;53;12;2014;L;15.10;37.00;1034.00;15.00;2.00;20.00;0.00;2
3;53;12;2014;L;19.10;31.00;1033.00;18.00;4.00;32.00;0.00;1
4;1;1;2015;F;17.20;45.00;1036.00;68.00;2.00;68.00;0.00;1
5;1;1;2015;L;18.90;61.00;1038.00;12.00;2.00;15.00;0.00;1
6;1;1;2015;F;20.30;58.00;1038.00;13.00;4.00;22.00;0.00;1
7;1;1;2015;F;24.90;43.00;1033.00;13.00;3.00;20.00;0.00;2
1;2;1;2015;L;19.00;64.00;1030.00;11.00;2.00;15.00;0.00;0
2;2;1;2015;F;20.40;67.00;1026.00;13.00;2.00;19.00;0.00;0
3;2;1;2015;L;17.70;65.00;1032.00;12.00;2.00;17.00;0.00;0
4;2;1;2015;L;17.40;70.00;1040.00;9.00;2.00;11.00;0.00;0
5;2;1;2015;L;18.90;63.00;1044.00;10.00;2.00;13.00;0.00;0
6;2;1;2015;F;21.60;54.00;1040.00;13.00;4.00;20.00;0.00;0
7;2;1;2015;F;22.30;35.00;1032.00;19.00;4.00;28.00;0.00;1
1;3;1;2015;L;19.00;66.00;1034.00;12.00;2.00;17.00;0.00;0
2;3;1;2015;L;20.00;70.00;1029.00;10.00;2.00;13.00;0.00;0
3;3;1;2015;L;22.90;60.00;1027.00;10.00;2.00;13.00;0.00;2
4;3;1;2015;L;21.90;64.00;1024.00;11.00;2.00;17.00;0.00;3
5;3;1;2015;L;15.90;55.00;1020.00;31.00;4.00;47.00;0.00;0
6;3;1;2015;F;14.60;43.00;1023.00;30.00;5.00;44.00;0.00;0
7;3;1;2015;F;12.00;54.00;1022.00;10.00;2.00;15.00;0.33;1
1;4;1;2015;L;10.10;79.00;1011.00;23.00;3.00;32.00;1.24;0
2;4;1;2015;L;13.60;51.00;1011.00;18.00;3.00;28.00;0.00;0
3;4;1;2015;L;15.00;56.00;1010.00;24.00;5.00;37.00;0.00;0
4;4;1;2015;L;12.40;51.00;1016.00;39.00;7.00;72.00;0.03;0
5;4;1;2015;L;13.70;42.00;1021.00;40.00;8.00;56.00;0.00;0
6;4;1;2015;F;14.70;36.00;1024.00;23.00;5.00;34.00;0.00;2
7;4;1;2015;F;17.80;35.00;1023.00;26.00;5.00;39.00;0.00;0
1;5;1;2015;L;17.40;42.00;1026.00;12.00;2.00;17.00;0.00;1
2;5;1;2015;L;18.20;51.00;1026.00;23.00;4.00;34.00;0.00;2
3;5;1;2015;L;19.20;46.00;1024.00;23.00;4.00;37.00;0.00;4
4;5;1;2015;L;22.20;47.00;1019.00;68.00;6.00;68.00;0.23;2
5;5;1;2015;L;25.00;47.00;1005.00;38.00;7.00;63.00;0.00;4
6;5;1;2015;F;22.90;46.00;1005.00;56.00;11.00;74.00;0.23;2
7;5;2;2015;F;13.70;37.00;1014.00;43.00;8.00;70.00;0.23;2
1;6;2;2015;L;15.80;44.00;1015.00;18.00;4.00;32.00;0.00;0
2;6;2;2015;L;20.40;43.00;1004.00;77.00;6.00;77.00;0.00;1
3;6;2;2015;L;13.80;45.00;1006.00;47.00;11.00;72.00;0.51;1
4;6;2;2015;L;11.30;31.00;1012.00;45.00;13.00;68.00;0.33;1
5;6;2;2015;L;13.00;32.00;1013.00;33.00;6.00;48.00;0.00;0
6;6;2;2015;F;10.80;46.00;1020.00;39.00;1.00;39.00;0.00;0
7;6;2;2015;F;14.70;50.00;1022.00;15.00;2.00;24.00;0.00;0
1;7;2;2015;L;13.10;61.00;1024.00;26.00;3.00;34.00;0.03;2
2;7;2;2015;L;12.10;79.00;1024.00;15.00;2.00;20.00;0.18;0
3;7;2;2015;L;16.90;73.00;1020.00;18.00;3.00;28.00;0.00;1
4;7;2;2015;L;11.00;89.00;1021.00;12.00;2.00;17.00;0.86;1
5;7;2;2015;L;19.10;72.00;1022.00;12.00;3.00;20.00;0.00;1
6;7;2;2015;F;20.60;57.00;1019.00;21.00;3.00;32.00;0.00;1
7;7;2;2015;F;20.20;60.00;1013.00;34.00;4.00;47.00;0.10;2
1;8;2;2015;L;20.00;53.00;1016.00;24.00;5.00;36.00;0.00;2
2;8;2;2015;L;16.60;69.00;1025.00;30.00;4.00;38.00;0.56;1
3;8;2;2015;L;16.80;72.00;1029.00;30.00;6.00;46.00;0.05;0
4;8;2;2015;L;16.40;65.00;1029.00;21.00;3.00;32.00;0.25;2
5;8;2;2015;L;17.20;64.00;1025.00;13.00;3.00;24.00;0.23;1
6;8;2;2015;F;16.10;67.00;1015.00;31.00;4.00;43.00;0.00;0
7;8;2;2015;F;18.20;38.00;1013.00;47.00;10.00;71.00;0.46;2
1;9;2;2015;L;22.00;48.00;1014.00;21.00;4.00;30.00;0.00;2
2;9;2;2015;L;18.20;32.00;1023.00;39.00;9.00;67.00;0.00;2
3;9;2;2015;L;17.80;36.00;1025.00;37.00;10.00;53.00;0.00;0
4;9;2;2015;L;22.40;40.00;1020.00;42.00;9.00;61.00;0.05;1
5;9;2;2015;L;20.80;36.00;1020.00;39.00;8.00;59.00;0.05;1
6;9;2;2015;F;24.50;48.00;1022.00;26.00;5.00;38.00;0.00;4
7;9;3;2015;F;25.00;46.00;1022.00;16.00;3.00;28.00;0.00;4
1;10;3;2015;L;29.80;45.00;1021.00;15.00;4.00;22.00;0.00;6
2;10;3;2015;L;24.40;58.00;1022.00;21.00;4.00;30.00;0.00;5
3;10;3;2015;L;25.30;68.00;1027.00;24.00;4.00;43.00;0.00;0
4;10;3;2015;L;18.30;28.00;1029.00;18.00;4.00;32.00;0.00;2
5;10;3;2015;L;20.10;28.00;1030.00;16.00;2.00;24.00;0.00;7
6;10;3;2015;F;25.00;43.00;1029.00;13.00;2.00;22.00;0.00;7
7;10;3;2015;F;17.70;60.00;1022.00;19.00;3.00;28.00;0.00;3
1;11;3;2015;L;22.50;62.00;1023.00;16.00;2.00;22.00;0.00;4
2;11;3;2015;L;21.70;64.00;1024.00;16.00;2.00;24.00;0.00;2
3;11;3;2015;L;29.50;54.00;1022.00;23.00;4.00;32.00;0.00;4
4;11;3;2015;L;30.50;48.00;1019.00;16.00;3.00;24.00;0.00;2
5;11;3;2015;L;20.10;68.00;1018.00;19.00;4.00;32.00;0.00;1
6;11;3;2015;F;15.20;77.00;1018.00;16.00;3.00;20.00;0.25;2
7;11;3;2015;F;17.10;69.00;1016.00;19.00;3.00;32.00;0.00;3
1;12;3;2015;L;18.10;64.00;1018.00;18.00;3.00;28.00;0.00;0
2;12;3;2015;L;15.80;69.00;1018.00;19.00;4.00;33.00;0.05;2
3;12;3;2015;L;11.20;89.00;1016.00;18.00;3.00;32.00;1.22;2
4;12;3;2015;F;15.40;90.00;1011.00;34.00;6.00;50.00;0.46;0
5;12;3;2015;L;17.20;81.00;1006.00;30.00;4.00;50.00;0.05;0
6;12;3;2015;F;19.20;77.00;1004.00;18.00;2.00;27.00;0.84;1
7;12;3;2015;F;19.60;79.00;1007.00;18.00;2.00;24.00;0.33;2
1;13;3;2015;L;17.10;90.00;1007.00;17.00;3.00;24.00;1.63;0
2;13;3;2015;L;15.30;90.00;1000.00;10.00;2.00;17.00;0.89;0
3;13;3;2015;L;15.80;65.00;1008.00;24.00;6.00;37.00;0.20;1
4;13;3;2015;L;17.80;42.00;1015.00;28.00;7.00;46.00;0.00;2
5;13;3;2015;L;25.80;48.00;1020.00;30.00;7.00;41.00;0.00;2
6;13;3;2015;F;28.50;43.00;1021.00;26.00;5.00;37.00;0.00;8
7;13;3;2015;F;29.20;47.00;1020.00;27.00;5.00;39.00;0.00;9
1;14;3;2015;L;31.60;34.00;1021.00;27.00;5.00;36.00;0.00;8
2;14;3;2015;L;32.60;35.00;1020.00;22.00;4.00;34.00;0.00;8
3;14;4;2015;L;22.60;55.00;1022.00;24.00;5.00;37.00;0.00;14
4;14;4;2015;F;22.50;63.00;1023.00;16.00;2.00;24.00;0.00;5
5;14;4;2015;F;25.20;67.00;1019.00;19.00;3.00;26.00;0.00;14
6;14;4;2015;F;20.50;71.00;1011.00;23.00;4.00;32.00;0.00;2
7;14;4;2015;F;24.30;69.00;1009.00;24.00;4.00;37.00;0.00;17
1;15;4;2015;L;18.40;70.00;1016.00;26.00;6.00;38.00;0.00;6
2;15;4;2015;F;16.90;65.00;1024.00;30.00;6.00;46.00;0.43;11
3;15;4;2015;L;16.60;61.00;1024.00;32.00;9.00;47.00;0.03;5
4;15;4;2015;L;18.40;66.00;1022.00;22.00;5.00;32.00;0.03;9
5;15;4;2015;L;21.20;66.00;1021.00;22.00;3.00;30.00;0.00;6
6;15;4;2015;F;17.50;79.00;1021.00;12.00;2.00;24.00;0.05;5
7;15;4;2015;F;19.90;71.00;1021.00;32.00;5.00;49.00;0.03;10
1;16;4;2015;L;21.80;52.00;1023.00;32.00;6.00;46.00;0.00;10
2;16;4;2015;L;22.50;51.00;1022.00;34.00;6.00;47.00;0.03;16
3;16;4;2015;L;19.00;60.00;1015.00;27.00;4.00;38.00;0.03;17
3;17;4;2015;L;23.20;66.00;1018.00;26.00;4.00;32.00;0.00;14
4;17;4;2015;L;28.20;65.00;1015.00;24.00;4.00;32.00;0.00;27
5;17;4;2015;L;26.50;66.00;1011.00;19.00;3.00;26.00;0.00;28
6;17;4;2015;F;29.10;56.00;1009.00;21.00;4.00;30.00;0.00;29
7;17;4;2015;F;27.80;57.00;1006.00;36.00;3.00;56.00;0.28;31
1;18;4;2015;L;24.00;43.00;1009.00;34.00;7.00;53.00;0.00;17
2;18;4;2015;L;28.10;42.00;1013.00;27.00;4.00;39.00;0.00;17
3;18;4;2015;L;27.20;56.00;1013.00;30.00;4.00;43.00;0.00;30
4;18;4;2015;L;25.90;64.00;1014.00;22.00;4.00;32.00;0.00;40
5;18;5;2015;F;31.70;51.00;1013.00;18.00;3.00;26.00;0.00;47
6;18;5;2015;F;33.20;41.00;1008.00;19.00;4.00;28.00;0.00;41
7;18;5;2015;F;36.70;46.00;1006.00;18.00;3.00;26.00;0.00;51
1;19;5;2015;L;31.60;57.00;1004.00;21.00;3.00;28.00;0.00;43
2;19;5;2015;L;31.10;44.00;1006.00;19.00;4.00;24.00;0.00;41
3;19;5;2015;L;30.50;40.00;1012.00;26.00;5.00;38.00;0.00;65
4;19;5;2015;L;26.30;56.00;1012.00;24.00;5.00;38.00;0.00;21
5;19;5;2015;L;33.20;47.00;1013.00;18.00;3.00;28.00;0.00;22
6;19;5;2015;F;30.60;44.00;1017.00;28.00;6.00;39.00;0.00;22
7;19;5;2015;F;27.20;59.00;1017.00;26.00;4.00;37.00;0.00;17
1;20;5;2015;L;28.70;45.00;1016.00;24.00;5.00;38.00;0.00;10
2;20;5;2015;L;32.80;31.00;1016.00;24.00;4.00;33.00;0.00;23
3;20;5;2015;L;36.00;40.00;1017.00;15.00;2.00;21.00;0.00;29
4;20;5;2015;L;34.47;38.00;1012.00;9.00;2.00;13.00;0.00;18
5;20;5;2015;L;34.69;44.00;1013.00;27.00;7.00;37.00;0.00;21
6;20;5;2015;F;27.30;46.00;1017.00;24.00;4.00;37.00;0.00;6
7;20;5;2015;F;28.50;43.00;1017.00;26.00;4.00;32.00;0.00;13
1;21;5;2015;L;26.90;52.00;1012.00;26.00;4.00;36.00;0.00;5
2;21;5;2015;L;27.30;63.00;1005.00;34.00;7.00;46.00;0.00;11
3;21;5;2015;L;23.40;68.00;1013.00;23.00;4.00;32.00;0.30;4
4;21;5;2015;L;24.00;59.00;1016.00;22.00;4.00;32.00;0.00;6
5;21;5;2015;L;23.10;58.00;1016.00;23.00;4.00;32.00;0.00;6
6;21;5;2015;F;25.10;53.00;1012.00;22.00;3.00;28.00;0.00;2
7;21;5;2015;F;22.10;58.00;1009.00;16.00;3.00;24.00;0.00;2
1;22;5;2015;L;26.40;48.00;1010.00;24.00;4.00;33.00;0.00;3
2;22;5;2015;L;29.20;41.00;1009.00;36.00;5.00;53.00;0.00;7
3;22;5;2015;L;27.30;60.00;1011.00;22.00;5.00;32.00;0.00;8
4;22;5;2015;L;27.40;57.00;1012.00;23.00;4.00;33.00;0.00;2
5;22;5;2015;L;26.30;59.00;1009.00;21.00;4.00;33.00;0.00;3
6;22;5;2015;F;29.70;54.00;1010.00;27.00;4.00;41.00;0.03;5
7;22;5;2015;F;29.40;61.00;1009.00;23.00;4.00;33.00;0.00;2
1;23;6;2015;L;29.10;59.00;1010.00;24.00;4.00;33.00;0.00;4
2;23;6;2015;L;30.10;54.00;1012.00;23.00;4.00;33.00;0.00;5
3;23;6;2015;L;30.20;45.00;1013.00;23.00;4.00;34.00;0.00;11
4;23;6;2015;L;29.50;41.00;1013.00;26.00;5.00;38.00;0.00;3
5;23;6;2015;L;28.70;48.00;1011.00;24.00;4.00;36.00;0.00;8
6;23;6;2015;F;30.60;43.00;1012.00;22.00;4.00;32.00;0.00;2
7;23;6;2015;F;31.10;39.00;1013.00;21.00;4.00;34.00;0.00;0
1;24;6;2015;L;32.10;37.00;1011.00;22.00;4.00;32.00;0.00;2
2;24;6;2015;F;33.20;38.00;1007.00;23.00;4.00;33.00;0.00;3
3;24;6;2015;L;31.20;48.00;1005.00;24.00;4.00;36.00;0.00;5
4;24;6;2015;L;25.60;72.00;1005.00;26.00;4.00;36.00;0.97;2
5;24;6;2015;L;31.00;54.00;1002.00;28.00;4.00;43.00;0.00;2
6;24;6;2015;F;31.30;51.00;1002.00;26.00;4.00;37.00;0.00;2
7;24;6;2015;F;28.20;37.00;1004.00;24.00;4.00;33.00;0.00;2
1;25;6;2015;L;30.00;46.00;1008.00;31.00;5.00;49.00;0.03;1
2;25;6;2015;L;29.40;49.00;1011.00;24.00;5.00;33.00;0.00;2
3;25;6;2015;L;31.60;49.00;1011.00;23.00;4.00;32.00;0.00;5
4;25;6;2015;L;29.80;56.00;1011.00;21.00;3.00;32.00;0.00;1
5;25;6;2015;L;32.20;46.00;1009.00;22.00;4.00;30.00;0.00;2
6;25;6;2015;F;31.40;50.00;1008.00;22.00;4.00;32.00;0.00;4
7;25;6;2015;F;32.40;55.00;1009.00;23.00;4.00;33.00;0.00;2
1;26;6;2015;L;35.40;45.00;1008.00;22.00;4.00;33.00;0.00;2
2;26;6;2015;L;36.30;46.00;1004.00;28.00;3.00;44.00;0.00;1
3;26;6;2015;L;32.50;55.00;1010.00;28.00;4.00;39.00;0.00;5
4;26;6;2015;L;31.90;56.00;1012.00;22.00;4.00;33.00;0.00;5
5;26;6;2015;L;34.20;43.00;1012.00;23.00;4.00;32.00;0.00;1
6;26;6;2015;F;36.00;40.00;1009.00;23.00;4.00;32.00;0.00;4
7;26;6;2015;F;35.14;33.00;1008.00;13.00;2.00;27.00;0.00;3
1;27;6;2015;L;36.10;55.00;1009.00;24.00;4.00;37.00;0.00;4
2;27;6;2015;L;34.90;44.00;1007.00;27.00;5.00;34.00;0.00;4
3;27;7;2015;L;33.70;45.00;1005.00;27.00;4.00;36.00;0.00;7
4;27;7;2015;L;35.20;51.00;1008.00;24.00;4.00;36.00;0.00;2
5;27;7;2015;L;32.70;65.00;1010.00;23.00;6.00;37.00;0.00;2
6;27;7;2015;F;34.50;52.00;1010.00;19.00;4.00;32.00;0.00;3
7;27;7;2015;F;36.10;52.00;1008.00;26.00;5.00;34.00;0.00;1
1;28;7;2015;L;37.20;47.00;1007.00;24.00;4.00;32.00;0.00;4
2;28;7;2015;L;36.66;37.00;1007.00;21.00;3.00;28.00;0.00;2
3;28;7;2015;L;40.60;44.00;1003.00;30.00;6.00;39.00;0.00;5
4;28;7;2015;L;32.20;70.00;1005.00;24.00;5.00;37.00;0.00;2
5;28;7;2015;L;36.10;62.00;1006.00;23.00;4.00;32.00;0.00;5
6;28;7;2015;F;32.40;67.00;1007.00;26.00;5.00;37.00;0.00;2
7;28;7;2015;F;35.50;62.00;1007.00;21.00;4.00;36.00;0.00;4
1;29;7;2015;L;35.70;64.00;1007.00;21.00;4.00;33.00;0.00;3
2;29;7;2015;L;35.70;63.00;1010.00;24.00;4.00;34.00;0.00;0
3;29;7;2015;L;36.50;62.00;1010.00;27.00;5.00;37.00;0.00;3
4;29;7;2015;L;37.60;53.00;1009.00;19.00;3.00;32.00;0.00;4
5;29;7;2015;L;36.10;58.00;1010.00;27.00;4.00;37.00;0.00;2
6;29;7;2015;F;36.00;62.00;1010.00;33.00;4.00;41.00;0.00;1
7;29;7;2015;F;38.20;59.00;1008.00;26.00;4.00;38.00;0.00;0
1;30;7;2015;L;35.90;63.00;1007.00;26.00;4.00;33.00;0.00;2
2;30;7;2015;L;37.10;61.00;1007.00;21.00;4.00;32.00;0.00;2
3;30;7;2015;L;36.20;60.00;1007.00;33.00;4.00;48.00;0.03;2
4;30;7;2015;L;35.50;60.00;1008.00;23.00;4.00;34.00;0.00;2
5;30;7;2015;L;39.20;53.00;1004.00;26.00;3.00;34.00;0.00;2
6;30;7;2015;F;36.50;47.00;1006.00;30.00;5.00;43.00;0.00;3
7;30;7;2015;F;35.20;66.00;1007.00;19.00;3.00;32.00;0.00;0
1;31;7;2015;L;35.93;50.00;1003.00;26.00;5.00;37.00;0.00;3
2;31;7;2015;L;34.40;70.00;1004.00;21.00;6.00;33.00;0.00;3
3;31;7;2015;L;38.30;66.00;1002.00;23.00;4.00;35.00;0.00;3
4;31;7;2015;L;35.00;70.00;1001.00;21.00;4.00;32.00;0.03;4
5;31;7;2015;L;33.00;72.00;1001.00;22.00;5.00;30.00;0.00;2
6;31;8;2015;F;33.20;69.00;1005.00;27.00;5.00;37.00;0.00;2
7;31;8;2015;F;32.20;63.00;1007.00;18.00;5.00;28.00;0.00;0
1;32;8;2015;L;35.40;59.00;1007.00;22.00;4.00;32.00;0.00;0
2;32;8;2015;L;36.40;55.00;1005.00;22.00;4.00;32.00;0.00;2
3;32;8;2015;L;34.20;67.00;1004.00;23.00;4.00;31.00;0.00;2
4;32;8;2015;L;34.50;67.00;1004.00;24.00;5.00;32.00;0.00;0
5;32;8;2015;L;38.90;59.00;1004.00;28.00;4.00;37.00;0.00;0
6;32;8;2015;F;35.10;53.00;1007.00;16.00;3.00;28.00;0.00;0
7;32;8;2015;F;33.20;71.00;1008.00;21.00;4.00;32.00;0.00;0
1;33;8;2015;L;39.10;68.00;1008.00;21.00;3.00;39.00;0.00;0
2;33;8;2015;L;33.60;79.00;1005.00;18.00;4.00;30.00;0.48;0
3;33;8;2015;L;36.70;71.00;1006.00;22.00;4.00;32.00;0.00;0
3;34;8;2015;L;32.30;70.00;1008.00;18.00;4.00;28.00;0.00;0
4;34;8;2015;L;32.20;67.00;1010.00;22.00;4.00;30.00;0.00;5
5;34;8;2015;L;33.50;64.00;1011.00;21.00;4.00;32.00;0.00;0
6;34;8;2015;F;33.00;68.00;1007.00;24.00;4.00;32.00;0.00;3
7;34;8;2015;F;35.80;54.00;999.00;23.00;3.00;33.00;0.00;6
1;35;8;2015;L;35.20;38.00;1004.00;24.00;4.00;37.00;0.00;3
2;35;8;2015;L;31.30;49.00;1008.00;22.00;4.00;32.00;0.00;0
3;35;8;2015;L;32.10;67.00;1008.00;19.00;4.00;28.00;0.00;3
4;35;8;2015;L;33.50;67.00;1006.00;19.00;4.00;30.00;0.00;8
5;35;8;2015;L;33.40;64.00;1007.00;21.00;4.00;32.00;0.00;12
6;35;8;2015;F;32.60;67.00;1008.00;17.00;4.00;26.00;0.00;4
7;35;8;2015;F;32.80;71.00;1008.00;17.00;3.00;28.00;0.00;4
1;36;8;2015;L;33.80;75.00;1006.00;17.00;3.00;32.00;0.13;5
2;36;9;2015;L;33.90;76.00;1004.00;19.00;4.00;28.00;0.00;8
3;36;9;2015;L;32.80;72.00;1004.00;21.00;4.00;30.00;0.00;8
4;36;9;2015;L;34.30;61.00;1002.00;21.00;4.00;33.00;0.00;5
5;36;9;2015;L;32.50;63.00;1004.00;24.00;3.00;33.00;0.00;9
6;36;9;2015;F;27.10;70.00;1015.00;26.00;5.00;33.00;0.71;18
7;36;9;2015;F;21.30;98.00;1018.00;12.00;2.00;22.00;4.67;0
1;37;9;2015;L;23.80;97.00;1018.00;15.00;2.00;20.00;1.07;0
2;37;9;2015;L;28.90;84.00;1016.00;30.00;3.00;45.00;0.46;7
