7;18;4;2012;F;20.90;60.00;1011.00;52.00;8.00;53.00;0.03;34.00;7.00;88.00;44.00;0.40;1.40;1.00;14.00;0.20;62.00;65.00;87.00;49.00;52.00;40
1;19;4;2012;L;21.81;61.00;1012.00;37.00;7.00;37.00;0.15;40.00;4.00;78.00;62.00;0.40;1.50;1.20;12.00;0.20;65.00;87.00;49.00;52.00;40.00;27
2;19;5;2012;F;21.70;55.00;1014.00;35.00;8.00;35.00;0.00;29.00;3.00;95.00;37.00;0.50;2.10;1.20;16.00;0.20;87.00;49.00;52.00;40.00;27.00;35
3;19;5;2012;L;22.20;65.00;1015.00;30.00;7.00;30.00;0.00;32.00;5.00;87.00;47.00;0.40;2.50;1.20;20.00;0.30;49.00;52.00;40.00;27.00;35.00;38
4;19;5;2012;L;25.20;61.00;1014.00;32.00;6.00;32.00;0.00;43.00;5.00;69.00;62.00;0.50;4.00;1.10;27.00;0.30;52.00;40.00;27.00;35.00;38.00;47
5;19;5;2012;L;26.10;53.00;1009.00;32.00;6.00;32.00;0.00;52.00;4.00;67.00;78.00;0.50;3.60;1.10;25.00;0.30;40.00;27.00;35.00;38.00;47.00;37
6;19;5;2012;F;23.90;55.00;1009.00;32.00;6.00;32.00;0.00;45.00;3.00;71.00;63.00;0.40;1.80;1.10;20.00;0.30;27.00;35.00;38.00;47.00;37.00;42
7;19;5;2012;F;26.40;52.00;1014.00;41.00;8.00;41.00;0.00;33.00;4.00;78.00;44.00;0.40;1.40;1.00;13.00;0.20;35.00;38.00;47.00;37.00;42.00;24
1;20;5;2012;L;27.00;46.00;1017.00;39.00;7.00;39.00;0.00;46.00;5.00;77.00;67.00;0.50;2.00;1.00;20.00;0.30;38.00;47.00;37.00;42.00;24.00;60
2;20;5;2012;L;30.10;53.00;1016.00;32.00;6.00;32.00;0.00;42.00;4.00;73.00;61.00;0.40;4.70;1.10;30.00;0.30;47.00;37.00;42.00;24.00;60.00;65
3;20;5;2012;L;31.50;47.00;1017.00;30.00;6.00;30.00;0.00;36.00;6.00;76.00;58.00;0.40;2.80;1.00;26.00;0.30;37.00;42.00;24.00;60.00;65.00;53
4;20;5;2012;L;28.70;43.00;1021.00;32.00;7.00;32.00;0.00;39.00;6.00;80.00;58.00;0.40;1.60;1.10;24.00;0.30;42.00;24.00;60.00;65.00;53.00;54
5;20;5;2012;L;28.70;53.00;1022.00;33.00;8.00;34.00;0.00;39.00;3.00;67.00;58.00;0.40;1.30;1.10;23.00;0.30;24.00;60.00;65.00;53.00;54.00;34
6;20;5;2012;F;33.40;51.00;1022.00;26.00;6.00;26.00;0.00;32.00;4.00;66.00;50.00;0.40;2.30;1.00;22.00;0.20;60.00;65.00;53.00;54.00;34.00;68
7;20;5;2012;F;35.20;42.00;1020.00;28.00;6.00;28.00;0.00;32.00;5.00;63.00;43.00;0.40;1.10;0.90;30.00;0.20;65.00;53.00;54.00;34.00;68.00;85
1;21;5;2012;L;29.80;63.00;1014.00;30.00;11.00;30.00;0.00;24.00;3.00;84.00;35.00;0.40;0.90;1.00;28.00;0.30;53.00;54.00;34.00;68.00;85.00;63
2;21;5;2012;L;27.20;71.00;1014.00;33.00;9.00;35.00;0.03;27.00;4.00;85.00;40.00;0.40;1.20;1.00;31.00;0.30;54.00;34.00;68.00;85.00;63.00;27
3;21;5;2012;L;25.10;70.00;1017.00;35.00;8.00;35.00;0.00;29.00;4.00;90.00;41.00;0.40;1.10;1.20;30.00;0.30;34.00;68.00;85.00;63.00;27.00;15
4;21;5;2012;L;25.70;71.00;1017.00;33.00;8.00;33.00;0.00;26.00;4.00;97.00;37.00;0.40;0.80;1.00;34.00;0.30;68.00;85.00;63.00;27.00;15.00;12
3;22;5;2012;L;30.40;48.00;1016.00;37.00;8.00;37.00;0.00;37.00;6.00;77.00;59.00;0.40;2.10;0.90;32.00;0.30;85.00;63.00;27.00;15.00;12.00;14
4;22;5;2012;L;29.50;59.00;1016.00;36.00;7.00;36.00;0.00;33.00;3.00;89.00;52.00;0.40;0.90;0.90;33.00;0.30;63.00;27.00;15.00;12.00;14.00;13
5;22;5;2012;L;29.50;62.00;1014.00;33.00;8.00;34.00;0.00;31.00;4.00;91.00;44.00;0.40;0.90;0.90;26.00;0.30;27.00;15.00;12.00;14.00;13.00;15
6;22;5;2012;F;32.70;60.00;1011.00;37.00;7.00;37.00;0.00;28.00;4.00;92.00;40.00;0.40;0.70;0.90;32.00;0.30;15.00;12.00;14.00;13.00;15.00;9
7;22;5;2012;F;28.80;72.00;1012.00;33.00;8.00;33.00;0.00;27.00;4.00;86.00;39.00;0.40;0.80;0.90;35.00;0.30;12.00;14.00;13.00;15.00;9.00;9
1;23;5;2012;L;27.50;70.00;1011.00;34.00;8.00;34.00;0.00;25.00;3.00;93.00;37.00;0.40;0.80;0.80;28.00;0.30;14.00;13.00;15.00;9.00;9.00;4
2;23;5;2012;L;29.40;61.00;1011.00;28.00;7.00;28.00;0.00;30.00;3.00;87.00;45.00;0.40;0.90;1.00;27.00;0.30;13.00;15.00;9.00;9.00;4.00;12
3;23;5;2012;L;29.20;58.00;1015.00;33.00;8.00;33.00;0.00;28.00;4.00;84.00;40.00;0.40;0.80;0.90;30.00;0.30;15.00;9.00;9.00;4.00;12.00;9
4;23;5;2012;L;29.60;51.00;1016.00;30.00;7.00;30.00;0.00;36.00;5.00;82.00;50.00;0.40;1.10;0.90;26.00;0.30;9.00;9.00;4.00;12.00;9.00;6
5;23;6;2012;L;30.90;42.00;1014.00;33.00;7.00;33.00;0.00;42.00;3.00;91.00;58.00;0.40;0.90;0.90;26.00;0.30;9.00;4.00;12.00;9.00;6.00;6
6;23;6;2012;F;34.20;41.00;1010.00;30.00;6.00;30.00;0.00;36.00;6.00;87.00;53.00;0.40;2.00;0.80;29.00;0.30;4.00;12.00;9.00;6.00;6.00;11
7;23;6;2012;F;31.30;53.00;1010.00;33.00;8.00;34.00;0.00;26.00;4.00;87.00;39.00;0.40;0.70;0.60;33.00;0.20;12.00;9.00;6.00;6.00;11.00;7
1;24;6;2012;L;30.10;70.00;1012.00;37.00;7.00;37.00;0.00;27.00;4.00;81.00;42.00;0.40;0.70;0.60;39.00;0.30;9.00;6.00;6.00;11.00;7.00;7
2;24;6;2012;L;31.00;74.00;1013.00;33.00;7.00;34.00;0.00;24.00;3.00;80.00;39.00;0.40;0.70;0.70;33.00;0.30;6.00;6.00;11.00;7.00;7.00;4
3;24;6;2012;L;36.40;58.00;1010.00;35.00;7.00;35.00;0.00;40.00;2.00;77.00;54.00;0.40;0.90;0.60;36.00;0.30;6.00;11.00;7.00;7.00;4.00;2
5;24;6;2012;L;33.30;48.00;1010.00;35.00;9.00;37.00;0.00;34.00;4.00;83.00;44.00;0.40;1.60;0.70;31.00;0.20;11.00;7.00;7.00;4.00;2.00;8
6;24;6;2012;F;30.20;68.00;1013.00;32.00;7.00;32.00;0.00;18.00;1.00;88.00;21.00;0.40;1.00;0.70;31.00;0.20;7.00;7.00;4.00;2.00;8.00;14
7;24;6;2012;F;34.70;50.00;1013.00;41.00;8.00;41.00;0.00;26.00;2.00;86.00;31.00;0.40;1.50;0.70;28.00;0.20;7.00;4.00;2.00;8.00;14.00;7
1;25;6;2012;L;34.80;41.00;1007.00;44.00;10.00;44.00;0.00;38.00;3.00;68.00;56.00;0.40;1.10;0.70;28.00;0.20;4.00;2.00;8.00;14.00;7.00;5
2;25;6;2012;L;30.40;39.00;1010.00;46.00;14.00;47.00;0.00;31.00;4.00;90.00;41.00;0.40;2.20;0.70;24.00;0.20;2.00;8.00;14.00;7.00;5.00;11
3;25;6;2012;L;27.70;66.00;1012.00;41.00;9.00;41.00;0.03;24.00;3.00;75.00;34.00;0.40;0.90;0.80;28.00;0.20;8.00;14.00;7.00;5.00;11.00;6
4;25;6;2012;L;28.00;59.00;1013.00;32.00;8.00;32.00;0.00;26.00;1.00;80.00;37.00;0.40;1.20;0.80;19.00;0.20;14.00;7.00;5.00;11.00;6.00;4
5;25;6;2012;L;30.50;58.00;1014.00;33.00;7.00;34.00;0.00;28.00;2.00;79.00;40.00;0.40;1.10;0.80;25.00;0.20;7.00;5.00;11.00;6.00;4.00;5
6;25;6;2012;F;31.90;63.00;1015.00;30.00;7.00;30.00;0.00;22.00;3.00;80.00;29.00;0.40;1.10;0.80;28.00;0.20;5.00;11.00;6.00;4.00;5.00;12
7;25;6;2012;F;28.40;72.00;1013.00;33.00;8.00;34.00;0.00;14.00;2.00;64.00;18.00;0.40;0.80;0.80;28.00;0.20;11.00;6.00;4.00;5.00;12.00;4
1;26;6;2012;L;30.20;69.00;1012.00;37.00;8.00;37.00;0.00;24.00;1.00;64.00;34.00;0.40;1.20;0.90;30.00;0.30;6.00;4.00;5.00;12.00;4.00;5
2;26;6;2012;L;30.80;73.00;1013.00;43.00;8.00;43.00;0.10;25.00;1.00;74.00;34.00;0.50;1.00;0.80;30.00;0.40;4.00;5.00;12.00;4.00;5.00;5
3;26;6;2012;L;32.30;67.00;1009.00;32.00;7.00;32.00;0.00;29.00;2.00;79.00;39.00;0.70;6.00;0.90;40.00;0.40;5.00;12.00;4.00;5.00;5.00;2
4;26;6;2012;L;37.70;45.00;1009.00;32.00;7.00;32.00;0.00;44.00;5.00;89.00;61.00;0.60;2.10;1.00;29.00;0.40;12.00;4.00;5.00;5.00;2.00;9
5;26;6;2012;L;31.90;56.00;1015.00;41.00;9.00;41.00;0.03;34.00;5.00;72.00;52.00;0.40;3.50;0.70;32.00;0.50;4.00;5.00;5.00;2.00;9.00;7
6;26;6;2012;F;30.30;72.00;1016.00;37.00;9.00;37.00;0.00;12.00;3.00;91.00;15.00;0.40;1.50;0.80;29.00;0.40;5.00;5.00;2.00;9.00;7.00;9
7;26;6;2012;F;33.20;61.00;1016.00;33.00;8.00;34.00;0.00;20.00;3.00;91.00;24.00;0.40;1.10;0.80;43.00;0.20;5.00;2.00;9.00;7.00;9.00;4
1;27;6;2012;L;34.80;53.00;1015.00;33.00;6.00;34.00;0.00;29.00;4.00;89.00;40.00;0.40;1.40;0.90;24.00;0.10;2.00;9.00;7.00;9.00;4.00;9
2;27;6;2012;L;34.40;57.00;1015.00;37.00;9.00;37.00;0.00;29.00;3.00;88.00;40.00;0.50;1.20;0.80;27.00;0.10;9.00;7.00;9.00;4.00;9.00;4
3;27;6;2012;L;35.10;61.00;1014.00;28.00;7.00;28.00;0.00;30.00;4.00;80.00;43.00;0.40;1.60;0.80;30.00;0.10;7.00;9.00;4.00;9.00;4.00;3
4;27;6;2012;L;41.00;58.00;1008.00;37.00;7.00;37.00;0.00;38.00;5.00;70.00;53.00;0.80;2.70;1.20;60.00;0.10;9.00;4.00;9.00;4.00;3.00;5
5;27;6;2012;L;41.50;55.00;1004.00;32.00;6.00;32.00;0.00;39.00;4.00;68.00;54.00;0.80;4.20;1.50;103.00;0.10;4.00;9.00;4.00;3.00;5.00;1
6;27;6;2012;F;36.70;50.00;1005.00;32.00;7.00;32.00;0.00;28.00;2.00;88.00;37.00;0.70;7.70;1.20;71.00;0.10;9.00;4.00;3.00;5.00;1.00;8
7;27;7;2012;F;32.80;37.00;1011.00;43.00;11.00;43.00;0.00;21.00;2.00;91.00;26.00;0.40;1.40;0.90;27.00;0.10;4.00;3.00;5.00;1.00;8.00;8
1;28;7;2012;L;30.00;69.00;1013.00;35.00;8.00;35.00;0.00;16.00;4.00;97.00;20.00;0.40;0.80;0.90;27.00;0.10;3.00;5.00;1.00;8.00;8.00;14
2;28;7;2012;L;30.40;69.00;1012.00;33.00;8.00;33.00;0.00;25.00;3.00;85.00;35.00;0.50;1.40;1.10;25.00;0.20;5.00;1.00;8.00;8.00;14.00;3
3;28;7;2012;L;33.00;64.00;1010.00;32.00;7.00;32.00;0.00;33.00;5.00;84.00;44.00;0.50;1.70;1.20;31.00;0.40;1.00;8.00;8.00;14.00;3.00;4
4;28;7;2012;L;33.40;63.00;1003.00;37.00;8.00;37.00;0.00;30.00;5.00;91.00;42.00;0.40;2.20;1.20;40.00;0.40;8.00;8.00;14.00;3.00;4.00;2
5;28;7;2012;L;31.50;71.00;1007.00;30.00;7.00;30.00;0.00;26.00;3.00;83.00;34.00;0.50;2.70;1.10;39.00;0.40;8.00;14.00;3.00;4.00;2.00;5
6;28;7;2012;F;31.00;74.00;1007.00;33.00;8.00;34.00;0.00;16.00;3.00;83.00;20.00;0.40;0.90;0.90;28.00;0.40;14.00;3.00;4.00;2.00;5.00;5
7;28;7;2012;F;33.70;64.00;1007.00;37.00;8.00;37.00;0.00;15.00;4.00;84.00;19.00;0.40;1.00;0.90;28.00;0.30;3.00;4.00;2.00;5.00;5.00;2
1;29;7;2012;L;32.40;71.00;1008.00;32.00;8.00;32.00;0.00;21.00;4.00;81.00;29.00;0.40;1.00;1.00;38.00;0.30;4.00;2.00;5.00;5.00;2.00;6
2;29;7;2012;L;35.20;65.00;1008.00;37.00;9.00;37.00;0.00;27.00;5.00;85.00;37.00;0.40;1.70;1.10;40.00;0.30;2.00;5.00;5.00;2.00;6.00;2
3;29;7;2012;L;34.00;69.00;1011.00;34.00;8.00;34.00;0.00;27.00;4.00;79.00;37.00;0.50;3.40;1.30;42.00;0.30;5.00;5.00;2.00;6.00;2.00;3
4;29;7;2012;L;32.40;72.00;1013.00;33.00;7.00;34.00;0.00;22.00;4.00;77.00;31.00;0.40;2.20;1.30;34.00;0.20;5.00;2.00;6.00;2.00;3.00;3
5;29;7;2012;L;37.30;61.00;1012.00;28.00;6.00;28.00;0.00;31.00;4.00;79.00;44.00;0.40;1.80;1.20;31.00;0.20;2.00;6.00;2.00;3.00;3.00;2
6;29;7;2012;F;35.30;60.00;1008.00;41.00;10.00;41.00;0.00;23.00;3.00;76.00;30.00;0.50;6.30;1.30;44.00;0.20;6.00;2.00;3.00;3.00;2.00;3
7;29;7;2012;F;29.80;76.00;1015.00;24.00;7.00;35.00;0.00;9.00;3.00;85.00;11.00;0.40;0.90;1.10;28.00;0.10;2.00;3.00;3.00;2.00;3.00;3
1;30;7;2012;L;29.30;73.00;1020.00;33.00;9.00;33.00;0.00;14.00;4.00;76.00;19.00;0.40;1.00;1.10;23.00;0.10;3.00;3.00;2.00;3.00;3.00;4
2;30;7;2012;L;31.00;60.00;1021.00;32.00;8.00;32.00;0.00;24.00;4.00;69.00;38.00;0.40;3.30;1.20;22.00;0.10;3.00;2.00;3.00;3.00;4.00;4
3;30;7;2012;L;35.10;45.00;1018.00;24.00;6.00;24.00;0.00;29.00;6.00;70.00;41.00;0.40;5.10;1.30;21.00;0.10;2.00;3.00;3.00;4.00;4.00;4
4;30;7;2012;L;35.20;44.00;1011.00;30.00;7.00;30.00;0.00;33.00;5.00;72.00;49.00;0.40;4.10;1.50;25.00;0.20;3.00;3.00;4.00;4.00;4.00;1
5;30;7;2012;L;34.60;61.00;1007.00;33.00;7.00;33.00;0.00;29.00;6.00;83.00;41.00;0.40;2.50;1.30;29.00;0.30;3.00;4.00;4.00;4.00;1.00;3
6;30;7;2012;F;32.00;71.00;1011.00;33.00;8.00;33.00;0.00;15.00;3.00;77.00;18.00;0.40;1.40;1.30;25.00;0.30;4.00;4.00;4.00;1.00;3.00;2
7;30;7;2012;F;30.70;74.00;1011.00;32.00;7.00;32.00;0.00;9.00;3.00;85.00;11.00;0.40;0.90;1.00;20.00;0.30;4.00;4.00;1.00;3.00;2.00;1
1;31;7;2012;L;29.40;70.00;1011.00;26.00;8.00;26.00;0.00;16.00;3.00;87.00;21.00;0.40;1.30;1.10;22.00;0.30;4.00;1.00;3.00;2.00;1.00;1
2;31;7;2012;L;30.10;63.00;1009.00;32.00;6.00;32.00;0.00;22.00;4.00;95.00;30.00;0.70;1.60;1.50;22.00;0.30;1.00;3.00;2.00;1.00;1.00;1
3;31;7;2012;L;30.90;60.00;1009.00;30.00;8.00;37.00;0.00;26.00;5.00;92.00;35.00;0.50;2.40;1.40;22.00;0.30;3.00;2.00;1.00;1.00;1.00;4
4;31;7;2012;L;30.60;67.00;1008.00;37.00;9.00;37.00;0.00;28.00;4.00;85.00;40.00;0.40;4.40;1.50;36.00;0.40;2.00;1.00;1.00;1.00;4.00;4
5;31;7;2012;L;33.70;70.00;1006.00;33.00;7.00;33.00;0.00;26.00;3.00;86.00;34.00;0.40;7.00;1.10;57.00;0.30;1.00;1.00;1.00;4.00;4.00;2
6;31;7;2012;F;34.00;70.00;1006.00;33.00;8.00;34.00;0.00;18.00;3.00;87.00;24.00;0.40;1.10;0.90;49.00;0.30;1.00;1.00;4.00;4.00;2.00;2
7;31;7;2012;F;31.70;72.00;1010.00;33.00;6.00;34.00;0.00;15.00;4.00;79.00;19.00;0.40;1.00;0.90;39.00;0.30;1.00;4.00;4.00;2.00;2.00;2
1;32;7;2012;L;32.10;73.00;1011.00;33.00;8.00;33.00;0.00;21.00;4.00;63.00;30.00;0.40;1.00;1.10;40.00;0.30;4.00;4.00;2.00;2.00;2.00;2
2;32;7;2012;L;35.20;71.00;1010.00;33.00;6.00;34.00;0.00;22.00;5.00;67.00;33.00;0.40;1.30;1.10;44.00;0.30;4.00;2.00;2.00;2.00;2.00;4
3;32;8;2012;L;38.30;67.00;1013.00;24.00;4.00;24.00;0.00;28.00;3.00;83.00;37.00;0.40;1.10;1.00;49.00;0.30;2.00;2.00;2.00;2.00;4.00;1
4;32;8;2012;L;33.90;70.00;1007.00;34.00;8.00;34.00;0.00;22.00;5.00;63.00;27.00;0.40;1.90;1.20;49.00;0.30;2.00;2.00;2.00;4.00;1.00;4
5;32;8;2012;L;32.90;77.00;1008.00;30.00;6.00;30.00;0.00;23.00;4.00;73.00;35.00;0.40;1.10;1.30;40.00;0.30;2.00;2.00;4.00;1.00;4.00;0
6;32;8;2012;F;34.20;70.00;1007.00;35.00;8.00;35.00;0.00;20.00;3.00;82.00;25.00;0.40;1.00;1.00;37.00;0.30;2.00;4.00;1.00;4.00;0.00;2
7;32;8;2012;F;36.30;65.00;1002.00;33.00;6.00;33.00;0.00;16.00;4.00;79.00;20.00;0.40;0.90;0.90;37.00;0.20;4.00;1.00;4.00;0.00;2.00;0
1;33;8;2012;L;34.30;54.00;1011.00;32.00;8.00;32.00;0.00;26.00;5.00;72.00;39.00;0.40;1.10;1.00;32.00;0.20;1.00;4.00;0.00;2.00;0.00;1
2;33;8;2012;L;30.90;71.00;1012.00;46.00;11.00;46.00;0.00;19.00;3.00;78.00;27.00;0.40;1.00;1.30;26.00;0.20;4.00;0.00;2.00;0.00;1.00;6
3;33;8;2012;L;31.70;66.00;1024.00;32.00;7.00;32.00;0.00;24.00;4.00;87.00;34.00;0.40;1.20;1.10;22.00;0.20;0.00;2.00;0.00;1.00;6.00;9
4;33;8;2012;L;34.40;67.00;1024.00;32.00;7.00;32.00;0.00;25.00;3.00;82.00;34.00;0.40;1.50;1.30;34.00;0.20;2.00;0.00;1.00;6.00;9.00;0
5;33;8;2012;L;40.70;63.00;1023.00;37.00;8.00;37.00;0.00;28.00;3.00;81.00;40.00;0.50;2.00;1.60;72.00;0.20;0.00;1.00;6.00;9.00;0.00;0
6;33;8;2012;F;40.90;63.00;1021.00;32.00;6.00;32.00;0.00;24.00;3.00;82.00;28.00;0.50;2.30;1.20;83.00;0.20;1.00;6.00;9.00;0.00;0.00;1
7;33;8;2012;F;40.70;60.00;1013.00;43.00;9.00;43.00;0.00;22.00;3.00;70.00;27.00;0.50;2.20;1.20;70.00;0.20;6.00;9.00;0.00;0.00;1.00;0
1;34;8;2012;L;33.60;73.00;1013.00;33.00;6.00;34.00;0.00;25.00;2.00;79.00;34.00;0.40;1.00;1.00;49.00;0.20;9.00;0.00;0.00;1.00;0.00;0
2;34;8;2012;L;34.70;75.00;1012.00;30.00;7.00;30.00;0.00;16.00;3.00;82.00;21.00;0.40;1.10;1.30;48.00;0.20;0.00;0.00;1.00;0.00;0.00;0
3;34;8;2012;F;37.20;55.00;1011.00;33.00;9.00;34.00;0.00;16.00;3.00;86.00;20.00;0.40;1.30;1.10;30.00;0.20;0.00;1.00;0.00;0.00;0.00;4
4;34;8;2012;L;34.40;62.00;1012.00;33.00;8.00;35.00;0.00;25.00;3.00;73.00;36.00;0.40;1.40;1.10;35.00;0.20;1.00;0.00;0.00;0.00;4.00;6
5;34;8;2012;L;34.10;72.00;1012.00;34.00;7.00;34.00;0.00;20.00;3.00;74.00;28.00;0.40;1.20;1.30;34.00;0.20;0.00;0.00;0.00;4.00;6.00;2
6;34;8;2012;F;32.50;75.00;1013.00;32.00;7.00;32.00;0.00;19.00;3.00;69.00;25.00;0.40;1.00;1.20;37.00;0.20;0.00;0.00;4.00;6.00;2.00;6
7;34;8;2012;F;34.90;71.00;1016.00;32.00;7.00;32.00;0.00;14.00;4.00;76.00;18.00;0.40;1.30;1.00;26.00;0.20;0.00;4.00;6.00;2.00;6.00;6
1;35;8;2012;L;36.20;66.00;1017.00;32.00;6.00;32.00;0.00;22.00;3.00;70.00;34.00;0.40;1.20;1.10;30.00;0.20;4.00;6.00;2.00;6.00;6.00;2
2;35;8;2012;L;38.50;56.00;1016.00;30.00;7.00;30.00;0.00;24.00;2.00;82.00;35.00;0.40;1.80;1.30;36.00;0.30;6.00;2.00;6.00;6.00;2.00;0
4;35;8;2012;L;35.60;71.00;1008.00;39.00;7.00;39.00;0.00;20.00;3.00;96.00;26.00;0.40;1.30;1.20;50.00;0.30;2.00;6.00;6.00;2.00;0.00;4
5;35;8;2012;L;39.30;55.00;1006.00;37.00;6.00;37.00;0.00;37.00;3.00;74.00;49.00;0.50;1.20;1.10;48.00;0.30;6.00;6.00;2.00;0.00;4.00;0
6;35;8;2012;F;38.10;39.00;1010.00;37.00;8.00;37.00;0.00;29.00;2.00;72.00;36.00;0.50;1.80;1.20;28.00;0.20;6.00;2.00;0.00;4.00;0.00;4
7;35;8;2012;F;33.60;57.00;1015.00;33.00;8.00;33.00;0.00;20.00;2.00;78.00;25.00;0.40;1.50;1.10;30.00;0.20;2.00;0.00;4.00;0.00;4.00;2
1;36;8;2012;L;33.40;74.00;1015.00;26.00;7.00;26.00;0.00;19.00;2.00;74.00;26.00;0.40;1.40;1.10;33.00;0.20;0.00;4.00;0.00;4.00;2.00;1
2;36;8;2012;L;36.60;70.00;1013.00;30.00;7.00;30.00;0.00;20.00;2.00;74.00;29.00;0.50;1.70;1.20;42.00;0.20;4.00;0.00;4.00;2.00;1.00;1
3;36;8;2012;L;35.10;68.00;1013.00;30.00;7.00;30.00;0.00;24.00;2.00;74.00;34.00;0.50;1.80;1.30;40.00;0.30;0.00;4.00;2.00;1.00;1.00;5
4;36;8;2012;L;33.30;74.00;1014.00;37.00;8.00;37.00;0.28;26.00;3.00;72.00;37.00;1.50;8.60;1.30;35.00;0.30;4.00;2.00;1.00;1.00;5.00;3
5;36;8;2012;L;29.90;73.00;1017.00;33.00;7.00;34.00;0.10;21.00;2.00;65.00;29.00;0.70;3.80;1.30;19.00;0.20;2.00;1.00;1.00;5.00;3.00;7
6;36;9;2012;F;28.70;72.00;1016.00;32.00;6.00;32.00;0.00;17.00;2.00;70.00;24.00;0.50;1.50;1.20;22.00;0.20;1.00;1.00;5.00;3.00;7.00;10
7;36;9;2012;F;27.40;60.00;1017.00;33.00;8.00;33.00;0.00;13.00;4.00;91.00;16.00;0.40;0.90;1.10;16.00;0.20;1.00;5.00;3.00;7.00;10.00;20
1;37;9;2012;L;30.90;61.00;1017.00;33.00;6.00;34.00;0.00;38.00;4.00;65.00;55.00;0.60;3.60;1.30;20.00;0.20;5.00;3.00;7.00;10.00;20.00;14
2;37;9;2012;L;29.00;61.00;1013.00;24.00;5.00;24.00;0.00;31.00;3.00;73.00;46.00;0.40;2.70;1.40;22.00;0.20;3.00;7.00;10.00;20.00;14.00;13
3;37;9;2012;L;29.20;66.00;1013.00;30.00;7.00;30.00;0.00;30.00;0.00;63.00;44.00;0.45;2.75;1.35;21.00;0.30;7.00;10.00;20.00;14.00;13.00;16
4;37;9;2012;L;29.70;72.00;1016.00;28.00;7.00;28.00;0.00;30.00;2.00;85.00;41.00;0.60;5.90;1.30;29.00;0.30;10.00;20.00;14.00;13.00;16.00;26
5;37;9;2012;L;29.60;71.00;1017.00;33.00;6.00;34.00;0.00;31.00;2.00;91.00;42.00;0.40;1.80;1.40;30.00;0.30;20.00;14.00;13.00;16.00;26.00;18
6;37;9;2012;F;32.50;65.00;1016.00;26.00;3.00;36.00;0.00;33.00;2.00;91.00;42.00;0.70;18.90;1.20;36.00;0.30;14.00;13.00;16.00;26.00;18.00;25
7;37;9;2012;F;31.40;71.00;1014.00;22.00;3.00;28.00;0.00;26.00;1.00;82.00;32.00;0.40;5.60;1.10;36.00;0.30;13.00;16.00;26.00;18.00;25.00;20
1;38;9;2012;L;28.80;77.00;1012.00;19.00;3.00;28.00;0.00;29.00;3.00;70.00;39.00;0.40;2.90;1.50;44.00;0.30;16.00;26.00;18.00;25.00;20.00;22
2;38;9;2012;F;31.70;72.00;1013.00;18.00;4.00;24.00;0.00;27.00;2.00;76.00;41.00;0.40;1.90;1.30;41.00;0.40;26.00;18.00;25.00;20.00;22.00;37
3;38;9;2012;L;35.20;58.00;1014.00;23.00;3.00;28.00;0.00;56.00;3.00;66.00;84.00;0.50;8.80;1.40;48.00;0.30;18.00;25.00;20.00;22.00;37.00;16
4;38;9;2012;L;27.70;64.00;1016.00;24.00;4.00;34.00;0.00;32.00;3.00;72.00;42.00;1.20;5.70;1.30;29.00;0.40;25.00;20.00;22.00;37.00;16.00;25
5;38;9;2012;L;31.20;60.00;1017.00;22.00;2.00;32.00;0.00;44.00;3.00;63.00;70.00;0.40;3.70;1.40;25.00;0.30;20.00;22.00;37.00;16.00;25.00;14
6;38;9;2012;F;34.20;57.00;1018.00;18.00;3.00;32.00;0.00;42.00;3.00;67.00;60.00;0.50;19.40;1.30;27.00;0.30;22.00;37.00;16.00;25.00;14.00;20
7;38;9;2012;F;34.50;58.00;1021.00;17.00;3.00;26.00;0.00;33.00;4.00;75.00;44.00;0.50;2.40;1.20;33.00;0.30;37.00;16.00;25.00;14.00;20.00;17
1;39;9;2012;L;34.40;68.00;1015.00;18.00;3.00;26.00;0.00;41.00;3.00;76.00;62.00;0.70;3.30;1.40;36.00;0.40;16.00;25.00;14.00;20.00;17.00;9
2;39;9;2012;L;33.70;66.00;1015.00;21.00;2.00;27.00;0.00;48.00;4.00;78.00;72.00;0.50;4.40;1.60;39.00;0.40;25.00;14.00;20.00;17.00;9.00;13
3;39;9;2012;L;29.40;78.00;1017.00;23.00;4.00;33.00;0.00;30.00;4.00;78.00;41.00;0.40;4.90;1.60;34.00;0.40;14.00;20.00;17.00;9.00;13.00;16
4;39;9;2012;L;27.70;78.00;1019.00;26.00;5.00;37.00;0.00;22.00;2.00;81.00;28.00;0.40;1.40;1.30;28.00;0.30;20.00;17.00;9.00;13.00;16.00;3
5;39;9;2012;L;27.40;77.00;1019.00;19.00;3.00;28.00;0.00;37.00;4.00;69.00;56.00;0.40;1.30;1.90;30.00;0.40;17.00;9.00;13.00;16.00;3.00;11
6;39;9;2012;F;32.10;77.00;1015.00;21.00;3.00;28.00;0.00;34.00;3.00;62.00;50.00;0.40;4.80;1.20;41.00;0.30;9.00;13.00;16.00;3.00;11.00;10
7;39;9;2012;F;34.40;74.00;1015.00;18.00;3.00;28.00;0.00;27.00;3.00;71.00;34.00;0.40;1.10;1.20;45.00;0.30;13.00;16.00;3.00;11.00;10.00;3
1;40;9;2012;L;30.50;50.00;1017.00;19.00;4.00;33.00;0.00;49.00;2.00;70.00;72.00;0.40;2.60;1.30;27.00;0.30;16.00;3.00;11.00;10.00;3.00;12
