A_FECHA;NDSEM;NSEM;NMES;ANNO;LABOR;OLEAC_9;OLEAC_8;OLEAC_7;OLEAC_6;OLEAC_5;OLEAC_4;OLEAC_3;OLEAC_2;OLEAC_1;OLEAC
15/07/2017;6;29;7;2017;F;2;3;4;7;4;1;3;0;2;2
16/07/2017;7;29;7;2017;F;3;4;7;4;1;3;0;2;2;0
17/07/2017;1;30;7;2017;L;4;7;4;1;3;0;2;2;0;0
18/07/2017;2;30;7;2017;L;7;4;1;3;0;2;2;0;0;0
19/07/2017;3;30;7;2017;L;4;1;3;0;2;2;0;0;0;0
20/07/2017;4;30;7;2017;L;1;3;0;2;2;0;0;0;0;2
21/07/2017;5;30;7;2017;L;3;0;2;2;0;0;0;0;2;1
22/07/2017;6;30;7;2017;F;0;2;2;0;0;0;0;2;1;2
23/07/2017;7;30;7;2017;F;2;2;0;0;0;0;2;1;2;1
24/07/2017;1;31;7;2017;L;2;0;0;0;0;2;1;2;1;0
25/07/2017;2;31;7;2017;L;0;0;0;0;2;1;2;1;0;0
26/07/2017;3;31;7;2017;L;0;0;0;2;1;2;1;0;0;2
27/07/2017;4;31;7;2017;L;0;0;2;1;2;1;0;0;2;3
28/07/2017;5;31;7;2017;L;0;2;1;2;1;0;0;2;3;1
29/07/2017;6;31;7;2017;F;2;1;2;1;0;0;2;3;1;2
30/07/2017;7;31;7;2017;F;1;2;1;0;0;2;3;1;2;0
31/07/2017;1;32;7;2017;L;2;1;0;0;2;3;1;2;0;2
01/08/2017;2;32;8;2017;L;1;0;0;2;3;1;2;0;2;2
02/08/2017;3;32;8;2017;L;0;0;2;3;1;2;0;2;2;0
03/08/2017;4;32;8;2017;L;0;2;3;1;2;0;2;2;0;2
04/08/2017;5;32;8;2017;L;2;3;1;2;0;2;2;0;2;0
05/08/2017;6;32;8;2017;F;3;1;2;0;2;2;0;2;0;2
06/08/2017;7;32;8;2017;F;1;2;0;2;2;0;2;0;2;0
07/08/2017;1;33;8;2017;L;2;0;2;2;0;2;0;2;0;2
08/08/2017;2;33;8;2017;L;0;2;2;0;2;0;2;0;2;2
09/08/2017;3;33;8;2017;L;2;2;0;2;0;2;0;2;2;0
10/08/2017;4;33;8;2017;L;2;0;2;0;2;0;2;2;0;0
11/08/2017;5;33;8;2017;L;0;2;0;2;0;2;2;0;0;1
12/08/2017;6;33;8;2017;F;2;0;2;0;2;2;0;0;1;0
13/08/2017;7;33;8;2017;F;0;2;0;2;2;0;0;1;0;0
16/08/2017;3;34;8;2017;L;2;0;2;2;0;0;1;0;0;0
17/08/2017;4;34;8;2017;L;0;2;2;0;0;1;0;0;0;0
18/08/2017;5;34;8;2017;L;2;2;0;0;1;0;0;0;0;0
19/08/2017;6;34;8;2017;F;2;0;0;1;0;0;0;0;0;0
20/08/2017;7;34;8;2017;F;0;0;1;0;0;0;0;0;0;0
21/08/2017;1;35;8;2017;L;0;1;0;0;0;0;0;0;0;0
22/08/2017;2;35;8;2017;L;1;0;0;0;0;0;0;0;0;0
23/08/2017;3;35;8;2017;L;0;0;0;0;0;0;0;0;0;0
24/08/2017;4;35;8;2017;L;0;0;0;0;0;0;0;0;0;0
25/08/2017;5;35;8;2017;L;0;0;0;0;0;0;0;0;0;0
26/08/2017;6;35;8;2017;F;0;0;0;0;0;0;0;0;0;0
27/08/2017;7;35;8;2017;F;0;0;0;0;0;0;0;0;0;0
28/08/2017;1;36;8;2017;L;0;0;0;0;0;0;0;0;0;0
29/08/2017;2;36;8;2017;L;0;0;0;0;0;0;0;0;0;0
30/08/2017;3;36;8;2017;L;0;0;0;0;0;0;0;0;0;0
31/08/2017;4;36;8;2017;L;0;0;0;0;0;0;0;0;0;0
01/09/2017;5;36;9;2017;L;0;0;0;0;0;0;0;0;0;0
02/09/2017;6;36;9;2017;F;0;0;0;0;0;0;0;0;0;0
03/09/2017;7;36;9;2017;F;0;0;0;0;0;0;0;0;0;0
04/09/2017;1;37;9;2017;L;0;0;0;0;0;0;0;0;0;0
05/09/2017;2;37;9;2017;L;0;0;0;0;0;0;0;0;0;0
06/09/2017;3;37;9;2017;L;0;0;0;0;0;0;0;0;0;0
07/09/2017;4;37;9;2017;L;0;0;0;0;0;0;0;0;0;0
08/09/2017;5;37;9;2017;L;0;0;0;0;0;0;0;0;0;0
09/09/2017;6;37;9;2017;F;0;0;0;0;0;0;0;0;0;0
10/09/2017;7;37;9;2017;F;0;0;0;0;0;0;0;0;0;0
11/09/2017;1;38;9;2017;L;0;0;0;0;0;0;0;0;0;0
12/09/2017;2;38;9;2017;F;0;0;0;0;0;0;0;0;0;0
13/09/2017;3;38;9;2017;L;0;0;0;0;0;0;0;0;0;0
14/09/2017;4;38;9;2017;L;0;0;0;0;0;0;0;0;0;0
15/09/2017;5;38;9;2017;L;0;0;0;0;0;0;0;0;0;0
27/09/2017;3;40;9;2017;L;0;0;0;0;0;0;0;0;0;0
28/09/2017;4;40;9;2017;L;0;0;0;0;0;0;0;0;0;0
29/09/2017;5;40;9;2017;L;0;0;0;0;0;0;0;0;0;0
30/09/2017;6;40;9;2017;F;0;0;0;0;0;0;0;0;0;0
01/10/2017;7;40;10;2017;F;0;0;0;0;0;0;0;0;0;0
02/10/2017;1;41;10;2017;L;0;0;0;0;0;0;0;0;0;0
03/10/2017;2;41;10;2017;L;0;0;0;0;0;0;0;0;0;0
04/10/2017;3;41;10;2017;L;0;0;0;0;0;0;0;0;0;0
05/10/2017;4;41;10;2017;L;0;0;0;0;0;0;0;0;0;0
06/10/2017;5;41;10;2017;L;0;0;0;0;0;0;0;0;0;0
07/10/2017;6;41;10;2017;F;0;0;0;0;0;0;0;0;0;0
08/10/2017;7;41;10;2017;F;0;0;0;0;0;0;0;0;0;0
09/10/2017;1;42;10;2017;L;0;0;0;0;0;0;0;0;0;0
10/10/2017;2;42;10;2017;L;0;0;0;0;0;0;0;0;0;0
11/10/2017;3;42;10;2017;L;0;0;0;0;0;0;0;0;0;0
12/10/2017;4;42;10;2017;F;0;0;0;0;0;0;0;0;0;0
13/10/2017;5;42;10;2017;L;0;0;0;0;0;0;0;0;0;0
14/10/2017;6;42;10;2017;F;0;0;0;0;0;0;0;0;0;0
15/10/2017;7;42;10;2017;F;0;0;0;0;0;0;0;0;0;0
16/10/2017;1;43;10;2017;L;0;0;0;0;0;0;0;0;0;0
17/10/2017;2;43;10;2017;L;0;0;0;0;0;0;0;0;0;0
18/10/2017;3;43;10;2017;L;0;0;0;0;0;0;0;0;0;0
19/10/2017;4;43;10;2017;L;0;0;0;0;0;0;0;0;0;0
20/10/2017;5;43;10;2017;L;0;0;0;0;0;0;0;0;0;0
21/10/2017;6;43;10;2017;F;0;0;0;0;0;0;0;0;0;0
22/10/2017;7;43;10;2017;F;0;0;0;0;0;0;0;0;0;0
23/10/2017;1;44;10;2017;L;0;0;0;0;0;0;0;0;0;0
24/10/2017;2;44;10;2017;L;0;0;0;0;0;0;0;0;0;0
25/10/2017;3;44;10;2017;L;0;0;0;0;0;0;0;0;0;0
26/10/2017;4;44;10;2017;L;0;0;0;0;0;0;0;0;0;0
27/10/2017;5;44;10;2017;L;0;0;0;0;0;0;0;0;0;0
28/10/2017;6;44;10;2017;F;0;0;0;0;0;0;0;0;0;0
29/10/2017;7;44;10;2017;F;0;0;0;0;0;0;0;0;0;0
30/10/2017;1;45;10;2017;L;0;0;0;0;0;0;0;0;0;0
31/10/2017;2;45;10;2017;L;0;0;0;0;0;0;0;0;0;0
01/11/2017;3;45;11;2017;F;0;0;0;0;0;0;0;0;0;0
02/11/2017;4;45;11;2017;L;0;0;0;0;0;0;0;0;0;0
03/11/2017;5;45;11;2017;L;0;0;0;0;0;0;0;0;0;0
04/11/2017;6;45;11;2017;F;0;0;0;0;0;0;0;0;0;0
05/11/2017;7;45;11;2017;F;0;0;0;0;0;0;0;0;0;0
06/11/2017;1;46;11;2017;L;0;0;0;0;0;0;0;0;0;0
07/11/2017;2;46;11;2017;L;0;0;0;0;0;0;0;0;0;0
08/11/2017;3;46;11;2017;L;0;0;0;0;0;0;0;0;0;0
09/11/2017;4;46;11;2017;L;0;0;0;0;0;0;0;0;0;0
10/11/2017;5;46;11;2017;L;0;0;0;0;0;0;0;0;0;0
11/11/2017;6;46;11;2017;F;0;0;0;0;0;0;0;0;0;0
12/11/2017;7;46;11;2017;F;0;0;0;0;0;0;0;0;0;0
13/11/2017;1;47;11;2017;L;0;0;0;0;0;0;0;0;0;0
14/11/2017;2;47;11;2017;L;0;0;0;0;0;0;0;0;0;0
15/11/2017;3;47;11;2017;L;0;0;0;0;0;0;0;0;0;0
16/11/2017;4;47;11;2017;L;0;0;0;0;0;0;0;0;0;0
17/11/2017;5;47;11;2017;L;0;0;0;0;0;0;0;0;0;0
18/11/2017;6;47;11;2017;F;0;0;0;0;0;0;0;0;0;0
19/11/2017;7;47;11;2017;F;0;0;0;0;0;0;0;0;0;0
20/11/2017;1;48;11;2017;L;0;0;0;0;0;0;0;0;0;0
21/11/2017;2;48;11;2017;L;0;0;0;0;0;0;0;0;0;0
22/11/2017;3;48;11;2017;L;0;0;0;0;0;0;0;0;0;0
23/11/2017;4;48;11;2017;L;0;0;0;0;0;0;0;0;0;0
24/11/2017;5;48;11;2017;L;0;0;0;0;0;0;0;0;0;0
25/11/2017;6;48;11;2017;F;0;0;0;0;0;0;0;0;0;0
26/11/2017;7;48;11;2017;F;0;0;0;0;0;0;0;0;0;0
27/11/2017;1;49;11;2017;L;0;0;0;0;0;0;0;0;0;0
28/11/2017;2;49;11;2017;L;0;0;0;0;0;0;0;0;0;0
29/11/2017;3;49;11;2017;L;0;0;0;0;0;0;0;0;0;0
30/11/2017;4;49;11;2017;L;0;0;0;0;0;0;0;0;0;0
01/12/2017;5;49;12;2017;L;0;0;0;0;0;0;0;0;0;0
02/12/2017;6;49;12;2017;F;0;0;0;0;0;0;0;0;0;0
03/12/2017;7;49;12;2017;F;0;0;0;0;0;0;0;0;0;0
04/12/2017;1;50;12;2017;L;0;0;0;0;0;0;0;0;0;0
05/12/2017;2;50;12;2017;L;0;0;0;0;0;0;0;0;0;0
06/12/2017;3;50;12;2017;F;0;0;0;0;0;0;0;0;0;0
07/12/2017;4;50;12;2017;L;0;0;0;0;0;0;0;0;0;0
08/12/2017;5;50;12;2017;F;0;0;0;0;0;0;0;0;0;0
13/12/2017;3;51;12;2017;L;0;0;0;0;0;0;0;0;0;0
14/12/2017;4;51;12;2017;L;0;0;0;0;0;0;0;0;0;0
15/12/2017;5;51;12;2017;L;0;0;0;0;0;0;0;0;0;0
16/12/2017;6;51;12;2017;F;0;0;0;0;0;0;0;0;0;0
17/12/2017;7;51;12;2017;F;0;0;0;0;0;0;0;0;0;0
18/12/2017;1;52;12;2017;L;0;0;0;0;0;0;0;0;0;0
19/12/2017;2;52;12;2017;L;0;0;0;0;0;0;0;0;0;0
20/12/2017;3;52;12;2017;L;0;0;0;0;0;0;0;0;0;0
21/12/2017;4;52;12;2017;L;0;0;0;0;0;0;0;0;0;0
22/12/2017;5;52;12;2017;L;0;0;0;0;0;0;0;0;0;0
23/12/2017;6;52;12;2017;F;0;0;0;0;0;0;0;0;0;0
24/12/2017;7;52;12;2017;F;0;0;0;0;0;0;0;0;0;0
25/12/2017;1;53;12;2017;F;0;0;0;0;0;0;0;0;0;0
26/12/2017;2;53;12;2017;L;0;0;0;0;0;0;0;0;0;0
27/12/2017;3;53;12;2017;L;0;0;0;0;0;0;0;0;0;0
28/12/2017;4;53;12;2017;L;0;0;0;0;0;0;0;0;0;0
29/12/2017;5;53;12;2017;L;0;0;0;0;0;0;0;0;0;0
30/12/2017;6;53;12;2017;F;0;0;0;0;0;0;0;0;0;0
31/12/2017;7;53;12;2017;F;0;0;0;0;0;0;0;0;0;0
01/01/2018;1;1;1;2018;F;0;0;0;0;0;0;0;0;0;0
02/01/2018;2;1;1;2018;L;0;0;0;0;0;0;0;0;0;0
03/01/2018;3;1;1;2018;L;0;0;0;0;0;0;0;0;0;0
04/01/2018;4;1;1;2018;L;0;0;0;0;0;0;0;0;0;0
05/01/2018;5;1;1;2018;L;0;0;0;0;0;0;0;0;0;0
06/01/2018;6;1;1;2018;F;0;0;0;0;0;0;0;0;0;0
13/01/2018;6;2;1;2018;F;0;0;0;0;0;0;0;0;0;0
14/01/2018;7;2;1;2018;F;0;0;0;0;0;0;0;0;0;0
15/01/2018;1;3;1;2018;L;0;0;0;0;0;0;0;0;0;0
16/01/2018;2;3;1;2018;L;0;0;0;0;0;0;0;0;0;0
17/01/2018;3;3;1;2018;L;0;0;0;0;0;0;0;0;0;0
18/01/2018;4;3;1;2018;L;0;0;0;0;0;0;0;0;0;0
19/01/2018;5;3;1;2018;L;0;0;0;0;0;0;0;0;0;0
20/01/2018;6;3;1;2018;F;0;0;0;0;0;0;0;0;0;0
21/01/2018;7;3;1;2018;F;0;0;0;0;0;0;0;0;0;0
22/01/2018;1;4;1;2018;L;0;0;0;0;0;0;0;0;0;0
23/01/2018;2;4;1;2018;L;0;0;0;0;0;0;0;0;0;0
24/01/2018;3;4;1;2018;L;0;0;0;0;0;0;0;0;0;0
25/01/2018;4;4;1;2018;L;0;0;0;0;0;0;0;0;0;0
26/01/2018;5;4;1;2018;L;0;0;0;0;0;0;0;0;0;0
27/01/2018;6;4;1;2018;F;0;0;0;0;0;0;0;0;0;0
28/01/2018;7;4;1;2018;F;0;0;0;0;0;0;0;0;0;0
29/01/2018;1;5;1;2018;L;0;0;0;0;0;0;0;0;0;0
30/01/2018;2;5;1;2018;L;0;0;0;0;0;0;0;0;0;0
31/01/2018;3;5;1;2018;L;0;0;0;0;0;0;0;0;0;0
01/02/2018;4;5;2;2018;L;0;0;0;0;0;0;0;0;0;0
02/02/2018;5;5;2;2018;L;0;0;0;0;0;0;0;0;0;0
03/02/2018;6;5;2;2018;F;0;0;0;0;0;0;0;0;0;0
04/02/2018;7;5;2;2018;F;0;0;0;0;0;0;0;0;0;0
05/02/2018;1;6;2;2018;L;0;0;0;0;0;0;0;0;0;0
06/02/2018;2;6;2;2018;L;0;0;0;0;0;0;0;0;0;0
07/02/2018;3;6;2;2018;L;0;0;0;0;0;0;0;0;0;0
08/02/2018;4;6;2;2018;L;0;0;0;0;0;0;0;0;0;0
09/02/2018;5;6;2;2018;L;0;0;0;0;0;0;0;0;0;0
10/02/2018;6;6;2;2018;F;0;0;0;0;0;0;0;0;0;0
11/02/2018;7;6;2;2018;F;0;0;0;0;0;0;0;0;0;0
12/02/2018;1;7;2;2018;L;0;0;0;0;0;0;0;0;0;0
13/02/2018;2;7;2;2018;L;0;0;0;0;0;0;0;0;0;0
14/02/2018;3;7;2;2018;L;0;0;0;0;0;0;0;0;0;0
15/02/2018;4;7;2;2018;L;0;0;0;0;0;0;0;0;0;0
16/02/2018;5;7;2;2018;L;0;0;0;0;0;0;0;0;0;0
17/02/2018;6;7;2;2018;F;0;0;0;0;0;0;0;0;0;0
18/02/2018;7;7;2;2018;F;0;0;0;0;0;0;0;0;0;0
19/02/2018;1;8;2;2018;L;0;0;0;0;0;0;0;0;0;0
20/02/2018;2;8;2;2018;L;0;0;0;0;0;0;0;0;0;0
21/02/2018;3;8;2;2018;L;0;0;0;0;0;0;0;0;0;0
22/02/2018;4;8;2;2018;L;0;0;0;0;0;0;0;0;0;0
23/02/2018;5;8;2;2018;L;0;0;0;0;0;0;0;0;0;0
24/02/2018;6;8;2;2018;F;0;0;0;0;0;0;0;0;0;0
25/02/2018;7;8;2;2018;F;0;0;0;0;0;0;0;0;0;0
26/02/2018;1;9;2;2018;L;0;0;0;0;0;0;0;0;0;0
27/02/2018;2;9;2;2018;L;0;0;0;0;0;0;0;0;0;0
28/02/2018;3;9;2;2018;L;0;0;0;0;0;0;0;0;0;0
01/03/2018;4;9;3;2018;L;0;0;0;0;0;0;0;0;0;0
02/03/2018;5;9;3;2018;L;0;0;0;0;0;0;0;0;0;0
03/03/2018;6;9;3;2018;F;0;0;0;0;0;0;0;0;0;0
04/03/2018;7;9;3;2018;F;0;0;0;0;0;0;0;0;0;0
05/03/2018;1;10;3;2018;L;0;0;0;0;0;0;0;0;0;0
06/03/2018;2;10;3;2018;L;0;0;0;0;0;0;0;0;0;0
07/03/2018;3;10;3;2018;L;0;0;0;0;0;0;0;0;0;0
08/03/2018;4;10;3;2018;L;0;0;0;0;0;0;0;0;0;0
09/03/2018;5;10;3;2018;L;0;0;0;0;0;0;0;0;0;0
10/03/2018;6;10;3;2018;F;0;0;0;0;0;0;0;0;0;0
11/03/2018;7;10;3;2018;F;0;0;0;0;0;0;0;0;0;0
12/03/2018;1;11;3;2018;L;0;0;0;0;0;0;0;0;0;0
13/03/2018;2;11;3;2018;L;0;0;0;0;0;0;0;0;0;0
14/03/2018;3;11;3;2018;L;0;0;0;0;0;0;0;0;0;0
15/03/2018;4;11;3;2018;L;0;0;0;0;0;0;0;0;0;0
16/03/2018;5;11;3;2018;L;0;0;0;0;0;0;0;0;0;0
17/03/2018;6;11;3;2018;F;0;0;0;0;0;0;0;0;0;0
18/03/2018;7;11;3;2018;F;0;0;0;0;0;0;0;0;0;0
19/03/2018;1;12;3;2018;F;0;0;0;0;0;0;0;0;0;0
20/03/2018;2;12;3;2018;L;0;0;0;0;0;0;0;0;0;0
21/03/2018;3;12;3;2018;L;0;0;0;0;0;0;0;0;0;0
22/03/2018;4;12;3;2018;L;0;0;0;0;0;0;0;0;0;0
23/03/2018;5;12;3;2018;L;0;0;0;0;0;0;0;0;0;0
24/03/2018;6;12;3;2018;F;0;0;0;0;0;0;0;0;0;0
25/03/2018;7;12;3;2018;F;0;0;0;0;0;0;0;0;0;0
26/03/2018;1;13;3;2018;L;0;0;0;0;0;0;0;0;0;0
27/03/2018;2;13;3;2018;L;0;0;0;0;0;0;0;0;0;0
28/03/2018;3;13;3;2018;L;0;0;0;0;0;0;0;0;0;0
29/03/2018;4;13;3;2018;F;0;0;0;0;0;0;0;0;0;1
30/03/2018;5;13;3;2018;F;0;0;0;0;0;0;0;0;1;0
31/03/2018;6;13;3;2018;F;0;0;0;0;0;0;0;1;0;0
01/04/2018;7;13;4;2018;F;0;0;0;0;0;0;1;0;0;0
02/04/2018;1;14;4;2018;L;0;0;0;0;0;1;0;0;0;1
03/04/2018;2;14;4;2018;F;0;0;0;0;1;0;0;0;1;0
04/04/2018;3;14;4;2018;L;0;0;0;1;0;0;0;1;0;0
05/04/2018;4;14;4;2018;L;0;0;1;0;0;0;1;0;0;0
06/04/2018;5;14;4;2018;L;0;1;0;0;0;1;0;0;0;0
07/04/2018;6;14;4;2018;F;1;0;0;0;1;0;0;0;0;3
08/04/2018;7;14;4;2018;F;0;0;0;1;0;0;0;0;3;1
09/04/2018;1;15;4;2018;L;0;0;1;0;0;0;0;3;1;0
10/04/2018;2;15;4;2018;L;0;1;0;0;0;0;3;1;0;0
11/04/2018;3;15;4;2018;L;1;0;0;0;0;3;1;0;0;0
12/04/2018;4;15;4;2018;L;0;0;0;0;3;1;0;0;0;0
13/04/2018;5;15;4;2018;L;0;0;0;3;1;0;0;0;0;0
14/04/2018;6;15;4;2018;F;0;0;3;1;0;0;0;0;0;0
15/04/2018;7;15;4;2018;F;0;3;1;0;0;0;0;0;0;2
16/04/2018;1;16;4;2018;L;3;1;0;0;0;0;0;0;2;5
17/04/2018;2;16;4;2018;L;1;0;0;0;0;0;0;2;5;0
18/04/2018;3;16;4;2018;L;0;0;0;0;0;0;2;5;0;3
19/04/2018;4;16;4;2018;L;0;0;0;0;0;2;5;0;3;1
20/04/2018;5;16;4;2018;L;0;0;0;0;2;5;0;3;1;3
21/04/2018;6;16;4;2018;F;0;0;0;2;5;0;3;1;3;2
22/04/2018;7;16;4;2018;F;0;0;2;5;0;3;1;3;2;3
23/04/2018;1;17;4;2018;L;0;2;5;0;3;1;3;2;3;6
24/04/2018;2;17;4;2018;L;2;5;0;3;1;3;2;3;6;3
27/04/2018;5;17;4;2018;L;5;0;3;1;3;2;3;6;3;6
28/04/2018;6;17;4;2018;F;0;3;1;3;2;3;6;3;6;9
29/04/2018;7;17;4;2018;F;3;1;3;2;3;6;3;6;9;11
30/04/2018;1;18;4;2018;L;1;3;2;3;6;3;6;9;11;5
01/05/2018;2;18;5;2018;F;3;2;3;6;3;6;9;11;5;4
02/05/2018;3;18;5;2018;L;2;3;6;3;6;9;11;5;4;3
03/05/2018;4;18;5;2018;L;3;6;3;6;9;11;5;4;3;14
04/05/2018;5;18;5;2018;L;6;3;6;9;11;5;4;3;14;13
05/05/2018;6;18;5;2018;F;3;6;9;11;5;4;3;14;13;5
06/05/2018;7;18;5;2018;F;6;9;11;5;4;3;14;13;5;5
07/05/2018;1;19;5;2018;L;9;11;5;4;3;14;13;5;5;8
08/05/2018;2;19;5;2018;L;11;5;4;3;14;13;5;5;8;9
09/05/2018;3;19;5;2018;L;5;4;3;14;13;5;5;8;9;6
10/05/2018;4;19;5;2018;L;4;3;14;13;5;5;8;9;6;4
11/05/2018;5;19;5;2018;L;3;14;13;5;5;8;9;6;4;9
12/05/2018;6;19;5;2018;F;14;13;5;5;8;9;6;4;9;35
13/05/2018;7;19;5;2018;F;13;5;5;8;9;6;4;9;35;16
14/05/2018;1;20;5;2018;L;5;5;8;9;6;4;9;35;16;5
15/05/2018;2;20;5;2018;L;5;8;9;6;4;9;35;16;5;7
16/05/2018;3;20;5;2018;L;8;9;6;4;9;35;16;5;7;9
17/05/2018;4;20;5;2018;L;9;6;4;9;35;16;5;7;9;3
18/05/2018;5;20;5;2018;L;6;4;9;35;16;5;7;9;3;8
19/05/2018;6;20;5;2018;F;4;9;35;16;5;7;9;3;8;10
20/05/2018;7;20;5;2018;F;9;35;16;5;7;9;3;8;10;10
21/05/2018;1;21;5;2018;L;35;16;5;7;9;3;8;10;10;1
22/05/2018;2;21;5;2018;L;16;5;7;9;3;8;10;10;1;23
23/05/2018;3;21;5;2018;L;5;7;9;3;8;10;10;1;23;6
24/05/2018;4;21;5;2018;L;7;9;3;8;10;10;1;23;6;5
25/05/2018;5;21;5;2018;L;9;3;8;10;10;1;23;6;5;28
26/05/2018;6;21;5;2018;F;3;8;10;10;1;23;6;5;28;37
27/05/2018;7;21;5;2018;F;8;10;10;1;23;6;5;28;37;34
28/05/2018;1;22;5;2018;L;10;10;1;23;6;5;28;37;34;89
29/05/2018;2;22;5;2018;L;10;1;23;6;5;28;37;34;89;98
30/05/2018;3;22;5;2018;L;1;23;6;5;28;37;34;89;98;143
31/05/2018;4;22;5;2018;L;23;6;5;28;37;34;89;98;143;105
01/06/2018;5;22;6;2018;L;6;5;28;37;34;89;98;143;105;28
02/06/2018;6;22;6;2018;F;5;28;37;34;89;98;143;105;28;12
03/06/2018;7;22;6;2018;F;28;37;34;89;98;143;105;28;12;40
04/06/2018;1;23;6;2018;L;37;34;89;98;143;105;28;12;40;236
05/06/2018;2;23;6;2018;L;34;89;98;143;105;28;12;40;236;188
06/06/2018;3;23;6;2018;L;89;98;143;105;28;12;40;236;188;111
07/06/2018;4;23;6;2018;L;98;143;105;28;12;40;236;188;111;28
08/06/2018;5;23;6;2018;L;143;105;28;12;40;236;188;111;28;116
09/06/2018;6;23;6;2018;F;105;28;12;40;236;188;111;28;116;47
10/06/2018;7;23;6;2018;F;28;12;40;236;188;111;28;116;47;129
11/06/2018;1;24;6;2018;L;12;40;236;188;111;28;116;47;129;111
12/06/2018;2;24;6;2018;L;40;236;188;111;28;116;47;129;111;123
13/06/2018;3;24;6;2018;L;236;188;111;28;116;47;129;111;123;94
14/06/2018;4;24;6;2018;L;188;111;28;116;47;129;111;123;94;57
15/06/2018;5;24;6;2018;L;111;28;116;47;129;111;123;94;57;35
16/06/2018;6;24;6;2018;F;28;116;47;129;111;123;94;57;35;80
17/06/2018;7;24;6;2018;F;116;47;129;111;123;94;57;35;80;41
18/06/2018;1;25;6;2018;L;47;129;111;123;94;57;35;80;41;37
19/06/2018;2;25;6;2018;L;129;111;123;94;57;35;80;41;37;9
20/06/2018;3;25;6;2018;L;111;123;94;57;35;80;41;37;9;5
21/06/2018;4;25;6;2018;L;123;94;57;35;80;41;37;9;5;6
22/06/2018;5;25;6;2018;L;94;57;35;80;41;37;9;5;6;2
23/06/2018;6;25;6;2018;F;57;35;80;41;37;9;5;6;2;2
24/06/2018;7;25;6;2018;F;35;80;41;37;9;5;6;2;2;16
25/06/2018;1;26;6;2018;L;80;41;37;9;5;6;2;2;16;1
26/06/2018;2;26;6;2018;L;41;37;9;5;6;2;2;16;1;3
27/06/2018;3;26;6;2018;L;37;9;5;6;2;2;16;1;3;4
28/06/2018;4;26;6;2018;L;9;5;6;2;2;16;1;3;4;12
29/06/2018;5;26;6;2018;L;5;6;2;2;16;1;3;4;12;5
30/06/2018;6;26;6;2018;F;6;2;2;16;1;3;4;12;5;3
01/07/2018;7;26;7;2018;F;2;2;16;1;3;4;12;5;3;3
02/07/2018;1;27;7;2018;L;2;16;1;3;4;12;5;3;3;2
03/07/2018;2;27;7;2018;L;16;1;3;4;12;5;3;3;2;3
04/07/2018;3;27;7;2018;L;1;3;4;12;5;3;3;2;3;1
05/07/2018;4;27;7;2018;L;3;4;12;5;3;3;2;3;1;0
06/07/2018;5;27;7;2018;L;4;12;5;3;3;2;3;1;0;1
07/07/2018;6;27;7;2018;F;12;5;3;3;2;3;1;0;1;3
08/07/2018;7;27;7;2018;F;5;3;3;2;3;1;0;1;3;4
09/07/2018;1;28;7;2018;L;3;3;2;3;1;0;1;3;4;3
10/07/2018;2;28;7;2018;L;3;2;3;1;0;1;3;4;3;0
11/07/2018;3;28;7;2018;L;2;3;1;0;1;3;4;3;0;0
12/07/2018;4;28;7;2018;L;3;1;0;1;3;4;3;0;0;0
13/07/2018;5;28;7;2018;L;1;0;1;3;4;3;0;0;0;1
14/07/2018;6;28;7;2018;F;0;1;3;4;3;0;0;0;1;0
15/07/2018;7;28;7;2018;F;1;3;4;3;0;0;0;1;0;3
16/07/2018;1;29;7;2018;L;3;4;3;0;0;0;1;0;3;0
17/07/2018;2;29;7;2018;L;4;3;0;0;0;1;0;3;0;0
18/07/2018;3;29;7;2018;L;3;0;0;0;1;0;3;0;0;2
19/07/2018;4;29;7;2018;L;0;0;0;1;0;3;0;0;2;1
20/07/2018;5;29;7;2018;L;0;0;1;0;3;0;0;2;1;1
21/07/2018;6;29;7;2018;F;0;1;0;3;0;0;2;1;1;0
22/07/2018;7;29;7;2018;F;1;0;3;0;0;2;1;1;0;1
23/07/2018;1;30;7;2018;L;0;3;0;0;2;1;1;0;1;2
24/07/2018;2;30;7;2018;L;3;0;0;2;1;1;0;1;2;2
25/07/2018;3;30;7;2018;L;0;0;2;1;1;0;1;2;2;0
26/07/2018;4;30;7;2018;L;0;2;1;1;0;1;2;2;0;3
27/07/2018;5;30;7;2018;L;2;1;1;0;1;2;2;0;3;2
28/07/2018;6;30;7;2018;F;1;1;0;1;2;2;0;3;2;2
29/07/2018;7;30;7;2018;F;1;0;1;2;2;0;3;2;2;0
30/07/2018;1;31;7;2018;L;0;1;2;2;0;3;2;2;0;1
07/08/2018;2;32;8;2018;L;1;2;2;0;3;2;2;0;1;0
08/08/2018;3;32;8;2018;L;2;2;0;3;2;2;0;1;0;0
09/08/2018;4;32;8;2018;L;2;0;3;2;2;0;1;0;0;0
11/08/2018;6;32;8;2018;F;0;3;2;2;0;1;0;0;0;0
12/08/2018;7;32;8;2018;F;3;2;2;0;1;0;0;0;0;0
13/08/2018;1;33;8;2018;L;2;2;0;1;0;0;0;0;0;0
14/08/2018;2;33;8;2018;L;2;0;1;0;0;0;0;0;0;0
15/08/2018;3;33;8;2018;F;0;1;0;0;0;0;0;0;0;0
16/08/2018;4;33;8;2018;L;1;0;0;0;0;0;0;0;0;0
